seventh_statistics:_on_raw_data_after_despiking_cross_wind_correction_angle-of-attack_correction_tilt_correction_time-lag_compensation_and_detrending
filename,date,time,DOY,n_samples,mean(air_t),st_dev(air_t),skw(air_t),kur(air_t),mean(air_p),st_dev(air_p),skw(air_p),kur(air_p),mean(vin_sf),st_dev(vin_sf),skw(vin_sf),kur(vin_sf),mean(co2),st_dev(co2),skw(co2),kur(co2),mean(h2o),st_dev(h2o),skw(h2o),kur(h2o),mean(co2_signal_strength_7500),st_dev(co2_signal_strength_7500),skw(co2_signal_strength_7500),kur(co2_signal_strength_7500),mean(ch4),st_dev(ch4),skw(ch4),kur(ch4),mean(rssi_77),st_dev(rssi_77),skw(rssi_77),kur(rssi_77)
2015-07-17T010000_AIU-1380.ghg,2015-07-17,01:30,198.062,36000,297.87436982218424,0.30817297320112863,-0.38239983271145134,2.3218139962016102,100435.94800000000,7.4336484537090808,-0.74531919604367036,3.2091554902339565,11.778768355634478,1.1800073889942761E-002,-0.36766226519079009,2.7737340425266717,413.83710617404341,7.9844652742043030,0.22422537970620274,2.9661054669048039,27.758398498164269,0.20110606499652309,0.21728919652413242,1.7130950126468103,100.09610536766053,3.8807666805157022E-002,-0.96478875593717817,3.7408060617848005,1.9107287794136474,8.4798631969869559E-002,0.11039324864044925,1.9222999247083203,40.218098396590200,0.36409477575338728,-0.50390945645794494,2.2255002602196625
2015-07-17T013000_AIU-1380.ghg,2015-07-17,02:00,198.083,36000,297.23474545288087,9.5973622939365122E-002,-0.52257376579261139,1.8165551189012572,100425.55038888889,3.8410161942286143,8.4706071350620082E-002,2.3681019977103936,11.783601211309435,1.4238190555625889E-002,-9.5604952553343253E-002,2.5690220404039059,432.19908582136367,6.2820525722429004,0.64242452156382057,2.5315226479205362,27.746798776573623,0.11917051354693564,-0.21412539325717350,2.2185252132904791,99.928916827201832,3.5744418740039315E-002,-0.65716996334686506,3.3790587263285223,1.8116689968075961,2.5298413008896705E-002,-0.18378301282004164,2.6452619204727190,37.754981883002344,0.52156365653700931,6.4030859380847169E-002,3.4083490361149580
2015-07-17T020000_AIU-1380.ghg,2015-07-17,02:30,198.104,36000,297.09593568420411,4.2542142595147284E-002,1.1833757359609063,5.2303985014451841,100404.73686111110,10.887465123434886,-0.27810960064255358,1.8301366306425944,11.781145812537934,1.2458822166757625E-002,-0.20928945497943618,2.3227973668199371,439.10157505671248,6.2035670192612988,-1.7455319698962863,5.5148018279138329,27.851724833991828,7.9204573120320448E-002,-1.1737515261528615,3.6524645887556080,99.828446651034881,3.4896169767839921E-002,0.88859444902472873,3.7575308949090926,1.8613930678036488,2.4885351290925339E-002,-0.67602527909725507,2.5022884844526527,37.605658393027795,0.36412096277281630,0.41486276318153514,2.3965394898769481
2015-07-17T023000_AIU-1380.ghg,2015-07-17,03:00,198.124,36000,297.40067647891573,8.2575767797436028E-002,0.15968857323928223,1.4398716059854617,100373.14798611111,7.4158536145925966,0.66171870848705605,2.6841157354671226,11.775251767317453,1.2774351078971638E-002,-0.30808379814934894,2.5453682906085180,421.34378421825693,6.4167881255129267,0.28661084392614589,2.5603621415385924,28.017350584347962,0.15772184995365154,-8.9036753342378358E-002,2.0419434483288885,99.914691536055670,4.5044387996169472E-002,-0.96554007005002518,2.7159885304016798,1.8756735803633926,1.1752175657732143E-002,-2.7510402964816910E-002,2.9988996517449111,37.937776323106647,0.34367467213519720,-0.65146299379946382,2.8480903832146618
2015-07-17T030000_AIU-1380.ghg,2015-07-17,03:30,198.145,36000,296.98282492658819,0.15266250285030103,0.61510895338856453,2.3483819830280948,100357.68311111111,4.3632777293222889,0.30503319097977943,2.3408211352472144,11.775260102404488,1.3276014528295115E-002,0.58018696160813088,3.3524530177200744,454.02424186579884,12.411582747065664,-0.27140197352719758,2.3790733814356306,28.080633317391058,7.4343919250072069E-002,0.44878238233985929,2.0202904486569087,99.679065600501147,0.10652770913370078,7.1574282074287954E-002,1.6902757253124172,1.9289009239640558,3.8887269821656772E-002,-8.2735630260578605E-002,2.0893801326596746,34.781070388512710,0.70633632940364244,9.8942887831003370E-002,1.6570811785733177
2015-07-17T033000_AIU-1380.ghg,2015-07-17,04:00,198.166,36000,296.85762469906274,3.6532492925013239E-002,-0.35128595749251607,1.8932267987921010,100346.31241666667,6.4221821528327601,-0.46062117293730337,1.9062340386855547,11.777070482598411,1.3767338359349363E-002,0.83351506241463358,2.9162192975587002,456.71170425415039,5.1227571056624210,0.43302821215043996,2.2226756176554119,28.083285484446446,7.8913514736469292E-002,0.15270990291429509,1.4922042036346093,99.496633649826052,2.2275849633348176E-002,-1.0541989088890009,3.1352235714938566,1.9757713842044322,2.7878465722003559E-002,-0.41015052816307990,3.2694492111103299,32.282877676568582,0.70885735323700827,-0.21825623919711340,2.7610934964940479
2015-07-17T040000_AIU-1380.ghg,2015-07-17,04:30,198.187,36000,296.82368033345540,5.3563512922045330E-002,-0.27275889570036949,1.5127016198673386,100340.21891666666,3.8081700101740337,-0.58253108057886449,3.1388778242789468,11.732860394583806,1.7564595461158752E-002,0.68328839658089591,3.9338912525704286,451.06630111863922,4.2858051570589319,0.37516924957778419,2.6500983422294770,28.221308551099554,3.9857795744170942E-002,-0.61115127277481929,1.9588820712709334,99.415687478913199,4.1845334865563265E-002,-0.22296124733002937,1.4447672050007703,2.1045228560799578,0.94762501199296945,9.2901615019251782,97.609037491971165,27.098997636594000,8.8175907506883160,-1.3367223999139770,5.1607472868938959
2015-07-17T043000_AIU-1380.ghg,2015-07-17,05:00,198.208,36000,296.97764709726971,0.13663231278181537,0.17759144511221556,1.7205512639753502,100336.85308333334,3.1142925795156899,-1.2446279039738654E-002,2.0360871095665103,11.749185814698539,1.3623922300549662E-002,9.0352741445563128E-002,2.7144397621658234,445.30297739113553,10.035671750072940,-0.46867956736425220,3.9436486478955524,28.332363889243858,0.14349341574161639,1.5975423275952223,12.377328774237723,99.394723755942465,7.9731316339216374E-002,-3.5100117066072087,31.549704281179931,1.9306844903181115,2.8655998650937653E-002,5.0577527901312827E-002,2.2477348043637875,39.032299911446088,0.44990470862848869,-0.74734808787387841,4.6555346091659882
2015-07-17T050000_AIU-1380.ghg,2015-07-17,05:30,198.229,36000,296.78926037173801,5.4097639222742987E-002,-0.21046283848544245,3.4876129189612364,100338.02547222222,7.4530412173914495,0.87001688981136194,2.9784256616100966,11.750918624613021,2.1126486440088039E-002,-0.43994625897852935,2.2855553965831463,453.60102057690204,6.7466042673700120,0.69745085176538624,3.9649903280964756,28.206306957483278,5.2557660515116608E-002,1.0209994252085637,5.1775024499438569,99.301979408264145,7.3514012852954835E-002,0.75371627809902475,3.1708729796824695,1.9121089633355532,1.1196185129914703E-002,-2.7437933551737466E-002,2.9825427878587756,41.174964506632044,0.31649411991288678,-4.4917603449295216,30.538915964278253
2015-07-17T053000_AIU-1380.ghg,2015-07-17,06:00,198.249,36000,296.81506918504499,6.4749467620299025E-002,-0.11337117531704738,2.1120202169346936,100358.54469444444,3.6534537945414400,0.23088358830117195,2.4704884875672226,11.745895406908460,1.5872819906547021E-002,0.74867950647619586,2.7205933221337246,448.79620818413389,6.0801977060211936,0.16202860507703887,2.3725533379288919,28.301051662948410,6.7553155989747926E-002,9.7477090731518681E-002,2.1767715147204063,99.188500445471888,3.9213555851887551E-002,-0.58470836233500467,3.0534982318846322,1.9028323190924159,1.9970974391521387E-002,0.42781937040006951,3.5129348947472945,39.241970873049446,0.56763322657931925,-1.2768768050621637,3.8581300899832480
2015-07-17T060000_AIU-1380.ghg,2015-07-17,06:30,198.270,36000,296.79819184790716,3.8756579100722617E-002,-1.2610465453953099,4.1650375899864960,100373.45463888888,7.7748846459931604,0.31422029680094710,2.1226518705926143,11.739476648383674,1.6194186586766791E-002,0.54972983299029110,2.2679603794184700,448.77112608506906,4.1559348447014415,0.63580590066162435,3.7315848637376781,28.291394223345648,4.5354590406872508E-002,-1.1311729579203909,3.7656130015848444,99.049522517522178,3.0639137606724664E-002,8.5732217371205219E-002,2.2870506102972623,1.8755573417196651,1.8002628558623140E-002,8.0489031476141157E-002,2.9479453637329369,40.201914710813121,0.40365630179829104,-1.8406423873690887,6.4512553006329076
2015-07-17T063000_AIU-1380.ghg,2015-07-17,07:00,198.291,36000,296.67862495591908,4.8117570421057486E-002,0.43525815263422124,2.6816574113626861,100401.45997222222,12.650042072800970,0.43348478720401601,1.9686773719674184,11.745363878197141,2.1083241707785461E-002,0.23750441913946294,2.2564268963823735,462.66882411490673,6.8106184177024192,0.67601281531680280,4.4048076686853657,28.156351908259921,6.4435732997597542E-002,0.19618206444308295,3.7572809860373222,98.856167142868017,0.10720699533443859,0.26727176044831397,1.7892789865796372,1.8790655293497776,1.0742104915178286E-002,3.1896064355870363E-002,2.9858769886020076,40.510374507798261,0.55988766576551807,-1.0672006339893707,3.9991113970332326
2015-07-17T070000_AIU-1380.ghg,2015-07-17,07:30,198.312,36000,296.84121416982009,7.8521556065547532E-002,0.46245565801622329,3.2034675788153408,100441.15633333333,5.2663558874550604,-0.48750212201344961,3.1124410071179520,11.730431474738651,1.2779163966151964E-002,-1.6672482300148308E-002,2.2242255752476590,459.08331708060228,6.0623020378199062,0.82998116545378942,4.3587298533286578,28.384027785804559,8.7880006909380651E-002,-0.64441148404724802,3.6265437598278463,99.108843580034005,0.13430586319429030,-0.89095059099399965,2.8191708122296832,1.8838946159597905,1.7848877346743130E-002,-1.2434567412067383E-003,2.9655706141110953,38.756900920536694,0.51158737996700177,-0.93605456539977960,3.8780585367022011
2015-07-17T073000_AIU-1380.ghg,2015-07-17,08:00,198.333,36000,297.37143643103695,0.31739968430429472,0.25613987221288181,1.5598156448136031,100471.48577777777,15.555405204036287,-0.15650727629922426,1.6900819239595799,11.723653794474071,9.1056041772265197E-003,-3.9197903887729449E-004,2.1311495305908204,467.01156559668834,11.599337833526713,0.23718431662343462,2.9517245484782966,28.758481832265925,0.23055758462625622,0.41989573886794357,1.7876435108449247,99.362502759297641,0.10289339813710630,0.43184645380496073,1.6967838068417720,1.8743713517801603,1.4743251083539142E-002,6.1691629387718640E-002,2.9381398922071535,39.407230858189116,0.47503237484993077,-0.92264629714903290,3.9830484309964604
2015-07-17T080000_AIU-1380.ghg,2015-07-17,08:30,198.354,36000,298.54912067921964,0.24522233926917686,-0.24033025502073124,2.7722561910095180,100505.30494444445,6.3186899131970478,0.71529839380039706,2.6152147406458508,11.770921968486572,1.5870567575232437E-002,-0.95183047586302105,3.3714914411268473,449.06297126600549,8.5000832782182218,0.35097634552778068,3.4963366785565504,29.799334402164035,0.36343855749249038,0.31744190615118223,2.3921415006199327,99.751713077333221,8.5155943989292424E-002,-0.35675920524906529,2.1009520973193312,1.8723771463914074,1.5257064770338091E-002,-0.20459111546769879,2.9325337278116694,38.886099505795485,0.88767398214017912,-9.5307785128702360E-002,3.1840948151329225
2015-07-17T083000_AIU-1380.ghg,2015-07-17,09:00,198.374,36000,300.65110621049689,0.59971552537634343,-0.97919105407816265,2.9024211094139853,100524.89966666666,10.484196567531773,0.32988348608652485,1.7899688293006837,11.777730801873737,1.4690413035174562E-002,-0.79676115677255999,3.0634944119886116,437.86245161988938,7.5735114989822465,-0.36067062126558164,3.0596329333516494,31.084681388695966,0.35077869329324735,-0.35353924870117509,2.4783876988333220,100.04140436479780,7.4954797265003398E-002,-1.2793721372314564,3.9090810155211400,1.8383884066955858,2.1886924668583468E-002,0.33282288530619009,3.0658838166201527,38.288945130328614,0.91551670841853416,-0.61414127959862042,3.0337390125323456
2015-07-17T090000_AIU-1380.ghg,2015-07-17,09:30,198.395,36000,301.65825449456094,0.31951185018743067,0.82568362573732534,3.1974264950842675,100518.59055555555,7.1591021878295633,0.73348221828904370,3.8713258916212103,11.770093975305556,1.3503946619053265E-002,-9.7949737030203390E-002,3.0161457752997993,419.07905696063830,6.1927709834050413,0.43197247578678510,2.5733881163400403,32.206159318976695,0.41111658839045429,-8.8997712629995798E-002,1.9964746998760350,100.13581084982555,1.6604992186043818E-002,-0.51732695647399385,2.2999504167048141,1.8306397720774004,1.3705773101618161E-002,0.18475930741416868,3.2331467919369770,39.661481694592389,0.47726413263945089,-0.66087041805070601,3.1687436716021447
2015-07-17T093000_AIU-1380.ghg,2015-07-17,10:00,198.416,36000,301.59905468749997,0.40485803961769407,-0.25781600123484349,1.8638036845428427,100513.23186111111,18.733319732574689,-0.46077615906757369,2.0507280268977599,11.773675097306571,1.1409446748846808E-002,-0.61230657300166735,4.5538676836202079,402.82475133344747,4.0995704653129206,0.66456412666617648,3.4900905986333344,33.423324707508101,0.39371087249346198,0.78689924422470992,3.0075811411149580,100.08061831442517,3.9831729127879238E-002,-0.11819293002983468,1.7496541104755574,1.8846089246753184,2.0646220572018096E-002,-0.60847554794495073,3.3541011003691730,38.524955750041407,0.52735399121859994,-0.24540565516201202,2.8408454669810896
