filename,date,time,DOY,latitude,longitude,altitude,canopy_height,displacement_height,roughness_length,file_length,acquisition_frequency,master_sonic_manufacturer,master_sonic_model,master_sonic_height,master_sonic_wformat,master_sonic_wref,master_sonic_north_offset,master_sonic_hpath_length,master_sonic_vpath_length,master_sonic_tau,co2_irga_manufacturer,co2_irga_model,co2_measure_type,co2_irga_northward_separation,co2_irga_eastward_separation,co2_irga_vertical_separation,co2_irga_tube_length,co2_irga_tube_diameter,co2_irga_tube_flowrate,co2_irga_kw,co2_irga_ko,co2_irga_hpath_length,co2_irga_vpath_length,co2_irga_tau,h2o_irga_manufacturer,h2o_irga_model,h2o_measure_type,h2o_irga_northward_separation,h2o_irga_eastward_separation,h2o_irga_vertical_separation,h2o_irga_tube_length,h2o_irga_tube_diameter,h2o_irga_tube_flowrate,h2o_irga_kw,h2o_irga_ko,h2o_irga_hpath_length,h2o_irga_vpath_length,h2o_irga_tau,ch4_irga_manufacturer,ch4_irga_model,ch4_measure_type,ch4_irga_northward_separation,ch4_irga_eastward_separation,ch4_irga_vertical_separation,ch4_irga_tube_length,ch4_irga_tube_diameter,ch4_irga_tube_flowrate,ch4_irga_kw,ch4_irga_ko,ch4_irga_hpath_length,ch4_irga_vpath_length,ch4_irga_tau
2015-07-20T070000_AIU-1380.ghg,2015-07-20,07:30,201.312,3.4383265970000001,103.38994599999999,24.600000000000001,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T073000_AIU-1380.ghg,2015-07-20,08:00,201.333,3.4382867810000000,103.38996890000000,23.699999999999999,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T080000_AIU-1380.ghg,2015-07-20,08:30,201.354,3.4382932190000002,103.38991550000000,21.300000000000001,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T083000_AIU-1380.ghg,2015-07-20,09:00,201.374,3.4383115769999999,103.38987729999999,21.699999999999999,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T090000_AIU-1380.ghg,2015-07-20,09:30,201.395,3.4383182529999998,103.38986210000000,24.600000000000001,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T093000_AIU-1380.ghg,2015-07-20,10:00,201.416,3.4383332730000000,103.38987729999999,25.300000000000001,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T100000_AIU-1380.ghg,2015-07-20,10:30,201.437,3.4383416179999999,103.38988490000000,28.600000000000001,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T103000_AIU-1380.ghg,2015-07-20,11:00,201.458,3.4383015630000000,103.38991550000000,33.799999999999997,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T110000_AIU-1380.ghg,2015-07-20,11:30,201.479,3.4382915500000002,103.38993069999999,34.700000000000003,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T113000_AIU-1380.ghg,2015-07-20,12:00,201.499,3.4383099079999999,103.38999180000000,46.500000000000000,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T120000_AIU-1380.ghg,2015-07-20,12:30,201.520,3.4383482930000002,103.38978580000000,55.399999999999999,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T123000_AIU-1380.ghg,2015-07-20,13:00,201.541,3.4383332730000000,103.38986210000000,45.399999999999999,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T130000_AIU-1380.ghg,2015-07-20,13:30,201.562,3.4383282660000001,103.38999180000000,31.399999999999999,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T133000_AIU-1380.ghg,2015-07-20,14:00,201.583,3.4383533000000002,103.38997650000000,21.399999999999999,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T140000_AIU-1380.ghg,2015-07-20,14:30,201.604,3.4383616450000001,103.38993069999999,22.399999999999999,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T143000_AIU-1380.ghg,2015-07-20,15:00,201.624,3.4383366110000000,103.38990780000000,30.800000000000001,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T150000_AIU-1380.ghg,2015-07-20,15:30,201.645,3.4383432869999999,103.38990780000000,48.200000000000003,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T153000_AIU-1380.ghg,2015-07-20,16:00,201.666,3.4383699889999999,103.38992310000000,34.899999999999999,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T160000_AIU-1380.ghg,2015-07-20,16:30,201.687,3.4383416179999999,103.38991550000000,34.200000000000003,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T163000_AIU-1380.ghg,2015-07-20,17:00,201.708,3.4383065700000000,103.38986970000001,24.899999999999999,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T170000_AIU-1380.ghg,2015-07-20,17:30,201.729,3.4382948880000002,103.38990020000000,27.000000000000000,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T173000_AIU-1380.ghg,2015-07-20,18:00,201.749,3.4383132459999999,103.38990780000000,32.000000000000000,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T180000_AIU-1380.ghg,2015-07-20,18:30,201.770,3.4383065700000000,103.38989260000000,37.000000000000000,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T183000_AIU-1380.ghg,2015-07-20,19:00,201.791,3.4383115769999999,103.38991550000000,39.000000000000000,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T190000_AIU-1380.ghg,2015-07-20,19:30,201.812,3.4383015630000000,103.38992310000000,44.500000000000000,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-20T193000_AIU-1380.ghg,2015-07-20,20:00,201.833,3.4383032320000000,103.38993840000001,35.299999999999997,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
