date,time,DOY,LOGGERPWR_1_1_1,LOGGERTEMP_1_1_1,RH_1_1_1,LWIN_1_1_1,LWOUT_1_1_1,PA_1_1_1,PPFD_1_1_1,PPFD_2_1_1,PPFD_3_1_1,P_RAIN_1_1_1,RG_1_1_1,RH_2_1_1,RH_3_1_1,RH_4_1_1,RH_5_1_1,RH_6_1_1,RN_1_1_1,SHF_1_1_1,SHF1SENS_1_1_1,SHF_2_1_1,SHF2SENS_1_1_1,SHF_2_1_1,SHF3SENS_1_1_1,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,SWIN_1_1_1,SWOUT_1_1_1,TA_1_1_1,TA_2_1_1,TA_3_1_1,TA_4_1_1,TA_5_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,WD_1_1_1,WS_1_1_1
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[OTHER],[C],[%],[W/m^2],[W/m^2],[Pa],[µmol/m^2/s],[µmol/m^2/s],[µmol/m^2/s],[m],[W/m^2],[%],[%],[%],[%],[%],[W/m^2],[W/m^2],[OTHER],[W/m^2],[OTHER],[W/m^2],[OTHER],[m^3/m^3],[m^3/m^3],[m^3/m^3],[W/m^2],[W/m^2],[K],[K],[K],[K],[K],[K],[K],[K],[Degrees_past_North],[m/s]
2015-07-01,04:30,182.187,-9999.0,27.986666666666668,12.005190000000001,434.95116666666667,450.09550000000002,103137.30000000000,0.56546370000000001,4.3873080000000000,0.67537809999999998,0.0000000000000000,2.1823986666666664,96.860156666666668,96.717799999999997,65.385779999999997,66.125209999999996,66.510843333333341,-16.140713666666667,-8.3457993333333338,61.229999999999997,-8.6199420000000000,63.880000000000003,-5.3379440000000002,63.060000000000002,0.26015280000000002,0.48240003333333331,0.31213056666666666,-3.8517100000000002,-2.8553916666666668,298.45060333333333,298.39781000000005,327.66149333333334,323.64580333333333,320.42198999999999,301.86500000000001,302.26083333333338,303.26750000000004,57.487970939300538,2.2682233333333333
2015-07-01,05:00,182.208,-9999.0,27.853333333333335,12.004780000000000,425.16176666666667,450.06880000000001,103125.20000000000,0.55354526666666670,4.4614686666666667,0.69391780000000003,0.0000000000000000,2.2049113333333334,96.979656666666671,96.784793333333340,65.499873333333326,66.284253333333339,66.539273333333327,-25.993240000000000,-8.1888086666666666,61.229999999999997,-8.7379826666666673,63.880000000000003,-5.6255973333333333,63.060000000000002,0.25947773333333335,0.48299163333333334,0.31241120000000000,-4.7300543333333334,-3.6437563333333332,298.49852333333337,298.52850666666671,328.34917666666666,324.57832000000002,322.00284666666670,301.79166666666669,302.10833333333335,303.25750000000005,39.800193859025086,3.0474126666666668
2015-07-01,05:30,182.229,-9999.0,27.800000000000001,12.005136666666667,419.64436666666666,450.16840000000002,103132.46666666666,0.58532773333333332,4.3952523333333335,0.70583623333333334,0.0000000000000000,2.1883580000000000,96.832466666666662,96.019130000000004,65.864166666666662,66.035146666666662,66.338843333333330,-32.033533333333331,-8.0676079999999999,61.229999999999997,-8.7943586666666658,63.880000000000003,-5.8619126666666670,63.060000000000002,0.25856663333333335,0.48298883333333331,0.31207220000000002,-5.0837190000000003,-3.5742409999999998,298.78770666666668,298.99108333333334,328.07925666666671,326.56523666666669,325.56830000000002,301.70166666666671,302.04083333333335,303.24916666666672,27.688320862450869,3.3072620000000001
2015-07-01,06:00,182.249,-9999.0,27.800000000000001,12.005110000000000,413.96833333333336,449.42169999999999,103163.80000000000,0.54162679999999996,4.4310100000000006,0.71245753333333339,0.0000000000000000,2.2022636666666666,96.780553333333330,96.574086666666673,65.891919999999999,66.168210000000002,66.214269999999999,-37.304253333333335,-7.8443396666666665,61.229999999999997,-8.7557046666666665,63.880000000000003,-6.0474176666666670,63.060000000000002,0.25863049999999999,0.48233060000000000,0.31200549999999999,-4.7864440000000004,-2.9354393333333335,298.60176000000001,298.77768333333336,328.92775333333333,327.44727000000000,326.58198666666669,301.67416666666668,302.03833333333336,303.22750000000002,30.590418389638192,2.4737550000000001
2015-07-01,06:30,182.270,-9999.0,27.620000000000001,12.005343333333332,415.41786666666667,449.11899999999997,103184.06666666667,0.53235686666666671,4.3369860000000005,0.65683823333333335,0.0000000000000000,2.1559133333333333,97.623829999999998,97.508956666666663,65.784679999999994,66.089013333333327,66.308503333333334,-35.700573333333331,-7.8629359999999995,61.229999999999997,-8.6967353333333328,63.880000000000003,-6.1665749999999999,63.060000000000002,0.25905560000000000,0.48225550000000000,0.31178610000000001,-4.5915283333333337,-2.5920746666666665,298.41367333333335,298.63774000000001,329.21043000000003,327.23945666666668,326.11481666666668,301.63666666666671,302.02250000000004,303.22916666666669,21.140465056548766,2.7376006666666668
2015-07-01,07:00,182.291,-9999.0,27.500000000000000,12.005073333333334,416.18546666666668,448.58866666666665,103198.60000000001,1.0011484333333334,5.0891719999999996,1.3759174333333333,0.0000000000000000,2.5326670000000000,98.031333333333336,97.749306666666669,65.680423333333337,65.889426666666665,66.116743333333332,-34.425980000000003,-7.9675950000000002,61.229999999999997,-8.7660673333333339,63.880000000000003,-6.3158566666666669,63.060000000000002,0.25927226666666664,0.48235273333333334,0.31184726666666668,-4.0386576666666665,-2.0159416666666665,298.38709666666671,298.52800666666667,329.54529000000002,327.59964333333335,326.20579333333336,301.57250000000005,301.96083333333337,303.18750000000000,357.55110322104929,2.5235259999999999
2015-07-01,07:30,182.312,-9999.0,27.460000000000001,12.005240000000001,420.17660000000001,449.80163333333331,103239.70000000000,14.703376666666667,26.784698333333331,24.381144333333332,0.0000000000000000,13.998207666666666,98.411026666666672,97.653206666666662,65.807183333333327,66.142573333333331,66.270880000000005,-21.484530333333332,-7.9751653333333339,61.229999999999997,-8.8113560000000000,63.880000000000003,-6.4493950000000000,63.060000000000002,0.25931396666666667,0.48252220000000001,0.31178056666666670,6.9556353933333330,-1.1849177333333334,298.45928333333336,298.78172000000001,329.02977666666669,326.58821333333333,325.33900666666671,301.57666666666671,301.84833333333336,303.11500000000001,33.883337111324579,3.2076379999999998
2015-07-01,08:00,182.333,-9999.0,27.520000000000000,12.005420000000001,421.07313333333332,452.58426666666668,103338.70000000000,62.945239999999998,101.35433999999999,103.93406666666667,0.0000000000000000,51.006273333333333,93.597489999999993,92.342399999999998,66.309120000000007,66.286163333333334,66.425826666666666,7.8694589666666666,-7.2550840000000001,61.229999999999997,-8.6514480000000002,63.880000000000003,-6.5733800000000002,63.060000000000002,0.25887493333333333,0.48290280000000002,0.31154163333333335,45.920203333333333,6.5396966666666669,297.29182966666667,297.51644000000005,327.52533000000005,326.14390666666668,325.16805666666670,301.54583333333335,301.76916666666671,303.06750000000005,32.111592798486619,2.7909056666666667
2015-07-01,08:30,182.354,-9999.0,27.800000000000001,12.037253333333334,419.00303333333335,454.43220000000002,103382.13333333333,81.247973333333334,125.51183333333333,135.23060000000001,0.0000000000000000,61.580593333333333,94.304860000000005,94.134370000000004,66.437730000000002,66.574876666666668,66.768609999999995,14.022189666666666,-5.8491960000000001,61.229999999999997,-8.0170973333333340,63.880000000000003,-6.6182063333333332,63.060000000000002,0.25873059999999998,0.48130003333333332,0.31111953333333336,59.713776666666668,10.262447333333332,299.95145000000002,299.93264000000005,326.45854666666668,325.44695666666667,324.47840333333335,301.55583333333334,301.72833333333335,303.00416666666672,33.636158706704911,2.1899039999999999
2015-07-01,09:00,182.374,-9999.0,27.940000000000001,12.039820000000001,420.54180000000002,455.88630000000001,103420.46666666666,144.70826666666667,191.54393333333334,208.33826666666667,0.0000000000000000,94.870796666666664,93.577083333333334,93.794986666666659,66.608756666666665,66.659563333333338,66.794209999999993,41.438273333333335,-4.5876493333333332,61.229999999999997,-7.1357856666666670,63.880000000000003,-6.5001020000000000,63.060000000000002,0.25944719999999999,0.48231383333333333,0.31134996666666670,94.142586666666674,17.359850000000002,300.23622000000000,300.17297333333335,326.34755333333334,325.62429000000003,324.57944666666668,301.59166666666670,301.62666666666667,302.98583333333335,50.190551709759852,2.1580106666666667
2015-07-01,09:30,182.395,-9999.0,28.129999999999999,12.039503333333334,421.23340000000002,458.68556666666666,103462.96666666666,216.21366666666665,267.57556666666665,291.63493333333332,0.0000000000000000,134.12016666666668,91.143313333333339,91.888273333333331,67.153816666666671,67.190699999999993,66.863206666666670,69.841106666666661,-3.2993966666666665,61.229999999999997,-6.1249306666666667,63.880000000000003,-6.2361750000000002,63.060000000000002,0.25884166666666664,0.48238609999999998,0.31122506666666666,131.52513333333334,24.231850000000001,300.86722666666668,300.65285333333338,324.89987000000002,324.89858333333336,324.33706333333333,301.64833333333337,301.54166666666669,302.96666666666670,52.585382190972140,1.4826963666666666
2015-07-01,10:00,182.416,-9999.0,28.699999999999999,12.039556666666666,428.14666666666665,461.86500000000001,103508.06666666667,252.60339999999999,312.50673333333333,340.55083333333334,0.0000000000000000,158.18263333333334,89.305210000000002,89.982703333333333,67.683959999999999,67.470333333333329,67.272403333333330,93.025783333333337,-1.9340543333333333,61.229999999999997,-4.9521970000000000,63.880000000000003,-5.8400770000000000,63.060000000000002,0.25907219999999997,0.48196939999999999,0.31148046666666668,154.74146666666667,27.997250000000001,301.23702666666668,301.06057333333337,323.30813000000001,323.08133333333336,323.34424000000001,301.71916666666669,301.52250000000004,302.95250000000004,126.36118520584697,0.99189769999999999
2015-07-01,10:30,182.437,-9999.0,29.146666666666665,12.038986666666666,438.96030000000002,463.37599999999998,103543.60000000001,191.11883333333333,237.27750000000000,261.00049999999999,0.0000000000000000,121.61111000000000,87.268256666666673,88.016743333333338,67.888599999999997,67.874300000000005,67.475310000000007,70.555726666666672,-1.1249910000000001,61.229999999999997,-3.8003979999999999,63.880000000000003,-5.3354243333333331,63.060000000000002,0.25876949999999999,0.48176106666666668,0.31125003333333334,115.55378666666667,20.582296666666668,300.45742390000004,300.23836270000004,322.59747333333337,322.37118333333336,322.52795666666668,301.79916666666668,301.52583333333337,302.91583333333335,96.218721230819241,0.42410992666666664
2015-07-01,11:00,182.458,-9999.0,29.500000000000000,12.039250000000001,430.81033333333335,464.90923333333330,103548.63333333333,254.85326666666666,308.92323333333331,349.42336666666665,0.0000000000000000,160.20293333333333,86.696796666666671,87.628839999999997,68.148870000000002,68.072743333333335,67.773570000000007,89.457999999999998,-0.55735973333333333,61.229999999999997,-2.9228163333333335,63.880000000000003,-4.7753423333333336,63.060000000000002,0.25893326666666666,0.48142503333333331,0.31107503333333336,150.11803333333333,26.561126666666667,301.78524333333337,301.49430666666672,320.84800000000001,321.15616000000000,321.27677000000006,301.96916666666669,301.57000000000005,302.93166666666667,20.847416684052721,0.34973472000000000
2015-07-01,11:30,182.479,-9999.0,29.870000000000001,12.039196666666667,431.44336666666669,466.39923333333331,103541.36666666667,334.48296666666670,407.17360000000002,457.02176666666668,0.0000000000000000,212.29456666666667,85.631716666666662,86.477149999999995,68.172806666666659,68.399860000000004,67.939386666666664,129.08579666666668,-9.5145826666666669E-002,61.229999999999997,-2.1435856666666666,63.880000000000003,-4.2487496666666669,63.060000000000002,0.25847503333333333,0.48171390000000003,0.31115280000000001,200.22706666666667,36.185306666666669,301.81386333333336,301.55250666666672,319.18613333333337,318.50920000000002,318.78371000000004,302.11250000000001,301.62666666666672,302.91666666666669,150.35428735236863,0.90080090000000002
2015-07-01,12:00,182.499,-9999.0,30.340000000000000,12.038883333333333,439.74256666666668,468.52640000000002,103515.46666666666,347.62366666666668,425.00226666666669,476.99303333333336,0.0000000000000000,231.09393333333333,84.667776666666668,85.686443333333330,68.419133333333335,68.462050000000005,68.240579999999994,148.50963333333334,0.45832173333333331,61.229999999999997,-1.5172156666666667,63.880000000000003,-3.7510273333333335,63.060000000000002,0.25856116666666668,0.48179446666666664,0.31125003333333334,218.77703333333332,41.483730000000001,302.03126333333336,301.80727666666667,318.72086000000002,318.04384666666670,318.43228666666670,302.23250000000002,301.69833333333338,302.93000000000001,160.49819940587989,1.1796896666666667
2015-07-01,12:30,182.520,-9999.0,30.833333333333336,12.038956666666667,432.47303333333332,471.25756666666666,103460.13333333333,455.77956666666665,547.60716666666667,618.55906666666669,0.0000000000000000,300.56443333333334,80.788726666666662,81.927909999999997,68.913383333333329,68.682640000000006,68.692753333333329,191.23689999999999,1.1481287666666666,61.229999999999997,-0.95085366666666671,63.880000000000003,-3.3456913333333334,63.060000000000002,0.25822503333333330,0.48163886666666667,0.31146953333333333,283.57523333333336,53.553576666666665,301.69350810000003,301.30634203333335,316.26672666666667,315.65649333333334,316.28390000000002,302.33083333333337,301.75916666666672,302.91833333333335,130.56174998394187,1.0929740000000001
