file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7500,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_t_mean,air_p_mean,vin_sf_mean,co2_mean,h2o_mean,co2_signal_strength_7500_mean,ch4_mean,rssi_77_mean
2015-07-15T180000_AIU-1380.ghg,2015-07-15,18:30,196.770,1,36000,36000,0.20761517721272579,1,25.496537329874936,1,43.449205820359424,1,0.56943685009501777,1,0.99216811680640604,1,4.8979762065311802E-003,1,-19.806490305337686,-9.0898143552444370,4.0951147489397535,-0.20756706182962642,2.7474896138163230E-003,6.2631665616835788E-011,7.9569200610619282E-013,2.9366396576721746E-013,15.442328682654185,388.05503003983222,402.02676550441936,-5.0000000000000003E-002,0,196.18410858850601,4.9299708428797251,4.9543958700632205,-0.10000000000000001,0,7.2405155394910672E-002,1.8153161429301869,1.8806757310561590,-0.59999999999999998,0,305.21099511125357,302.65878239035499,100134.27908763304,1.1504737666432507,1008.4773997447633,2.5129307762741804E-002,6.4292493969055106E-002,3.5352376973371261E-003,493.79149509621175,4113.2872386456720,3.0728538101758946E-003,12.004790000000000,3619.4957435494603,270.26286723214577,-0.61253615828819541,-3.3246672646355946,8.2959657848947654E-002,3.3816409139026371,-1.8065183648037002E-014,4.0558433189670216E-015,3.3816409139026371,6.3551075823767285,112.43909966043766,259.56090033956235,1.4057421512073751,-9999.0,0.42480653499817700,0.74496123717652962,-262.40312148262836,-0.10537222211295412,0.58681250551023356,5.1730553332329281E-002,0,223.87808760375412,-33.974363521059509,76.850102789818649,191.36762204323946,291.84769818735970,409.32054639350048,613.23676646669901,0.20245273906640199,1.0254994729640610,27.798830895924503,1.0168759536034893,41.518565180655365,1.0263158717691827,-0.91286604066058574,1.0263158717691827,0.94808169332504710,1.0263158717691827,-4.6075303963823084E-003,1.0364255576917496,800000009,800000009,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,3,2,0,1,17,5,0,0,0,0,0,0,3,0,0,0,0,200,0,0,0,0,30,36000,36000,36000,36000,100,0.79788326666415976,0.44821801746330875,0.24382119022559082,1.6190024618780968E-002,1.3193085680321070E-003,65.075689745145226,2.7306138857509365E-007,2.3959824985782779E-002,-9.1286604066058571E-004,0.94808169332504710,-4.6075303963823084E-006,302.57864152018226,100055.31755555555,11.774076709138022,388.23202245754652,34.769135838137707,99.580557395617149,1.8115448308322151,43.020807373536371
2015-07-15T183000_AIU-1380.ghg,2015-07-15,19:00,196.791,1,36000,36000,0.11411878894992986,1,-3.9309670923210120,0,24.795539475747017,0,6.8426148045704629,0,0.56594776870510499,0,-2.6512929343730654E-003,0,-9.6904794048709242,-4.1612738639045999,-3.3229569237910561,-9.4979327251629705E-002,-1.1908819785239793E-002,-9.9146957926480152E-011,-1.2401230636915463E-012,-4.6636179810184503E-013,15.282813345004657,383.31431505391333,396.97764329944852,-0.14999999999999999,0,191.15633705359886,4.7944680571437619,4.8175657221116168,-0.10000000000000001,0,7.1886424562983803E-002,1.7983611850273544,1.8624641892984115,0.10000000000000001,0,305.04278062142265,302.18496199069739,100168.49272346369,1.1527305659666904,1008.3890957588861,2.5081397410327170E-002,3.6673415412090800E-002,3.4446372527257639E-003,480.38346191780067,4002.3705829337455,2.9882414455081785E-003,12.002473333333333,3521.9871210159445,269.89348132372572,-0.70569062337581523,-3.1511694127851388,5.8528296897605012E-002,3.2297513039753980,-5.0470016821055507E-014,-6.4874807856556950E-015,3.2297513039753980,5.2767229684479418,114.62287058082592,257.37712941917408,1.0383486670894775,-9999.0,0.31464053549108584,0.50807331464957117,691.68990561636406,3.9974560529925790E-002,-0.15853525172001057,-1.0748027915678447E-002,0,226.28398972216428,-34.339468449558026,77.675971132187684,193.42415098806339,294.98403458739568,413.71930278907911,619.82690510563782,0.11285995427913982,1.0111539534003047,-2.3415222300015937,1.0060719487453758,24.321268115292110,1.0184650311999717,6.6734437145796068,1.0184650311999717,0.55512272420576148,1.0184650311999717,-2.9402254648680020E-003,1.0309935206118666,800000009,800000009,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,8,2,1,13,3,20,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,30,36000,36000,36000,36000,100,0.61482109695335085,0.27109499979458496,0.13023053255120662,3.0248078479310791E-003,4.8648779234487828E-003,31.181464125371484,4.8083213859633292E-007,-2.0143843345169134E-003,6.6734437145796067E-003,0.55512272420576148,-2.9402254648680020E-006,302.17042529720737,100090.72452777778,11.769415768543880,383.56791569095117,34.441157226350612,99.486712056901695,1.7948001118964658,39.544194297779910
2015-07-15T190000_AIU-1380.ghg,2015-07-15,19:30,196.812,0,36000,36000,7.6782857138239277E-002,1,-13.089150577616248,0,12.086167717569740,0,7.6735364910036443,0,0.27576508667093574,0,1.0259722864343021E-002,0,-7.3622323715736187,-3.0841681813660404,0.31920368832486029,-7.0370188939688674E-002,-3.9486394291923322E-003,4.0387928177514783E-011,4.9402240076310180E-013,1.8916768088301367E-013,15.325677947262569,383.76897371811043,397.43285678158560,-0.14999999999999999,0,187.46265417605449,4.6942360821608951,4.7163758639183326,-0.14999999999999999,0,7.1781918163795227E-002,1.7927484581862332,1.8565782802209740,0.45000000000000001,0,304.90785301293266,301.82555363830915,100211.10717877095,1.1546380433516337,1008.3236052371115,2.5040913363748335E-002,1.7869577616276635E-002,3.3780770861319819E-003,470.54077888728096,3919.9808298915823,2.9256589158679065E-003,12.003650000000000,3449.4400510043015,269.61645115078909,-1.0068423316585640,-2.4326367889566107,4.2516573178288213E-002,2.6331085976084738,-1.5916061597320087E-014,2.6353110326665037E-015,2.6331085976084738,4.6607047542625812,124.48414000638412,247.51585999361589,0.92519012373136245,-9999.0,0.25787497738582815,0.32599954452795782,114.39397401843841,0.24170853611172979,-1.0829860120663777,-4.3596985785880851E-002,0,220.41300982203038,-33.448524599327286,75.660653717109483,188.40572567195647,287.33061933672150,402.98527907863280,603.74538159217389,7.6184224651088789E-002,1.0078576961292462,-12.260390491711865,1.0055508513291236,12.018347440881827,1.0263855938754340,7.9293263271191794,1.0263855938754340,0.27421765948674226,1.0263855938754340,1.2571741011753935E-002,1.0484813266808128,800000009,800000009,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,15,20,0,12,5,4,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,30,36000,36000,36000,36000,100,0.36231792151474673,0.19626041033255406,9.3420757208614896E-002,1.0222584268110395E-002,6.1115178190502646E-003,32.677482584614971,1.6152274866657620E-007,-1.0530730672350065E-002,7.9293263271191794E-003,0.27421765948674226,1.2571741011753935E-005,301.85689691585969,100136.12708333334,11.769249884684880,384.07092607116732,34.407462705294265,99.402428647359216,1.7891729848649773,39.967419306003052
2015-07-15T193000_AIU-1380.ghg,2015-07-15,20:00,196.833,0,36000,36000,1.3896788356171653E-002,1,-4.8779129891906710,1,3.9221588500152271,1,2.8781585094917244,1,8.9471175140489356E-002,1,3.8134782037692592E-003,1,-4.4924896508735310,-1.8668117395717425,1.4318102536940878,-4.2585179869728255E-002,4.3062277956265223E-003,-1.8120471735672004E-011,-2.1763223056486201E-013,-8.4706093233945981E-014,15.423890126070066,385.80614757425366,399.39084121578122,-0.10000000000000001,0,185.24548704302777,4.6336460599383678,4.6552166863954438,-0.10000000000000001,0,7.2100632594296971E-002,1.7988627826833008,1.8622028822632204,-1.2000000000000000,0,304.77827244864568,301.60647608922181,100247.94111731843,1.1559279772641196,1008.2840059501826,2.5013543562667689E-002,5.7977321491037102E-003,3.3381237337102862E-003,464.63807819822267,3870.4873965251991,2.8878302103311354E-003,12.004640000000000,3405.8493183269761,269.44783822735997,-0.94551906926716722,-1.9535625018733946,4.9623650410336631E-002,2.1709157666187617,-6.2042044337837386E-014,-1.1748314846359071E-015,2.1709157666187617,3.9756321109175046,127.82685899536459,244.17314100463543,1.3098036483171491,-9999.0,0.10964575795802703,0.14298718117317005,23.601267251884725,1.1715472607849886,-1.2436806299091463,-3.8170562655114378E-002,1,746.67563591578437,328.00000000000000,729.00000000000000,1595.0000000000000,3206.0000000000000,7690.0000000000000,-9999.0,1.3815257927605592E-002,1.0059014771199564,-4.6047387403543469,1.0072223030904952,3.8025848576970556,1.0562992194536800,2.8946940309900029,1.0562992194536800,8.6743487145673662E-002,1.0562992194536800,4.4531590127227291E-003,1.1092510437691292,800000009,800000009,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,10,17,1,6,5,6,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,30,36000,36000,36000,36000,100,0.17609746789435135,7.7594935239781768E-002,3.2281959212207001E-002,9.7300757365328498E-003,5.2254200309589894E-003,17.368610680202256,6.1624895256258175E-007,-3.9508572764838795E-003,2.8946940309900028E-003,8.6743487145673662E-002,4.4531590127227291E-006,301.70050683254664,100174.26100000000,11.773416812260944,386.18409117296022,34.046889393382621,99.421215394443934,1.7952721546805550,38.144458984046267
2015-07-15T200000_AIU-1380.ghg,2015-07-15,20:30,196.854,0,36000,36000,8.3715481178173057E-003,1,-2.6680206757814720,1,1.0437515734083960,1,1.8664963239516050,1,2.3805245111630152E-002,1,1.9942245014247118E-003,1,-4.0003662597591028,-1.6597203643454832,0.92404186230554941,-3.7853883142889365E-002,1.4171143839815254E-002,1.6264161629534152E-012,1.9241419258507158E-014,7.6609836368508943E-015,15.492072160033590,387.11954038306550,400.79637254634190,-5.0000000000000003E-002,0,183.27993929484271,4.5798422011159685,4.6009136596581621,5.0000000000000003E-002,0,7.2973027458981335E-002,1.8189637404721664,1.8832272539205088,-0.94999999999999996,0,304.63669766150576,301.41159163691134,100284.63270466610,1.1571223037122413,1008.2488601816566,2.4988235039451696E-002,1.5425798832336339E-003,3.3027045626811244E-003,459.41099207275147,3826.9175536365246,2.8542398258900527E-003,12.004726666666667,3367.5065615637727,269.29692982946978,-0.85030203093327938,-1.7987511823881341,3.4694127273713377E-002,1.9899052847859520,2.2984485544763203E-014,1.0498377145113225E-016,1.9899052847859520,2.9808156093982072,127.30094358312925,244.69905641687075,0.99900623717449788,-9999.0,8.5057625872473425E-002,0.11437591629331226,20.148913592535205,1.3722824247081891,-2.5561836204653430,-2.6886169349277938E-002,1,1021.0010315423582,449.00000000000000,1000.0000000000000,2200.0000000000000,4444.0000000000000,-9999.0,-9999.0,8.3207961133948127E-003,1.0060994168984374,-2.5844271488082691,1.0078170868238312,1.0354346363540383,1.0622990493942333,1.8590064347081683,1.0622990493942333,2.3615557517186150E-002,1.0622990493942333,2.3897005802897765E-003,1.1223196767501338,800000009,800000009,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,18,7,2,20,5,37,0,0,0,0,0,0,10,0,0,0,0,200,0,0,0,0,30,36000,36000,36000,36000,100,0.14675969626322791,6.1737508457389595E-002,2.0254627866007027E-002,1.0325741936456950E-002,4.8428513957611552E-003,2.3656359592240346,2.4978703795188463E-007,-2.2152221745519187E-003,1.8590064347081682E-003,2.3615557517186150E-002,2.3897005802897765E-006,301.55292839474146,100210.02080555556,11.772119825416141,387.56287176725635,34.163249970577375,99.381484710375446,1.8153295613485905,38.912500360573880
2015-07-15T203000_AIU-1380.ghg,2015-07-15,21:00,196.874,0,36000,36000,1.3932748230253849E-002,1,-8.2533620868968143,1,1.7776014048800997,1,6.6776099712673309,1,4.0538958354014623E-002,1,5.5102290318748996E-003,1,-1.8117412622060323,-0.76276716229845776,-1.5021350939514437,-1.7395230528810694E-002,-2.1475699754816065E-002,6.5829388732389979E-012,7.7889004578070001E-014,3.0653181370823963E-014,15.415558531467276,384.98570097034434,398.63705185805583,-0.10000000000000001,0,182.39612005392661,4.5551316217245343,4.5759757937629502,-0.10000000000000001,0,7.1781907852520838E-002,1.7885192351735231,1.8519390026797866,0.10000000000000001,0,304.56696389643349,301.32337992883993,100313.06856089180,1.1578000852496266,1008.2327687919939,2.4973840564030528E-002,2.6269245013401474E-003,3.2867781396869354E-003,457.06179978546845,3807.3370302632798,2.8388131781647711E-003,12.004763333333333,3350.2752304778114,269.22861065343659,-1.3610868138865251,-2.2911531093634463,3.1979956107035808E-002,2.6651383834754134,-5.0548651264319616E-014,4.2703213508621566E-016,2.6651383834754134,4.7474714217987923,132.71293416221889,239.28706583778114,0.68752921014014823,-9999.0,0.10969873160454877,0.12364480163394945,13.975264037288373,1.9784957140147847,-4.6429768024702414,-6.4451778657260803E-002,1,1166.8752438295435,512.00000000000000,1130.0000000000000,2456.0000000000000,4890.0000000000000,-9999.0,-9999.0,1.3848134279016813E-002,1.0061101336492126,-8.0681070216991255,1.0098992506459588,1.8029407138188338,1.0855413697534044,6.4702390525899034,1.0855413697534044,4.1116832103982849E-002,1.0855413697534044,6.6246422543296390E-003,1.1599650453991492,800000009,800000009,800000009,800000009,800000019,800100019,899999999,899999999,89999,89999,89,89,16,46,5,7,7,30,0,0,0,0,0,0,7,0,0,0,0,200,0,0,0,0,30,36000,36000,36000,36000,100,0.10195784454956668,0.11394418485170198,3.1387573866630235E-002,1.6422799496820528E-002,1.6236998884407307E-002,1.7192556650801245,2.6225042126471934E-007,-6.9115788146124667E-003,6.4702390525899038E-003,4.1116832103982849E-002,6.6246422543296392E-006,301.45439625634089,100238.67944444445,11.773309308581881,385.41314507166516,34.283095051394561,99.288484079572896,1.7851324387590102,36.592046460167595
2015-07-15T210000_AIU-1380.ghg,2015-07-15,21:30,196.895,0,36000,36000,1.7865121154444417E-002,1,-7.5879983574806529,0,2.4740812685011222,0,5.4383831922739372,0,5.6419355081744907E-002,0,3.7556905656742651E-003,0,-1.1682148320998698,-0.52954212932961808,-1.8340941093606313,-1.2075765580445586E-002,-7.3192803391013079E-003,2.0955638809261131E-011,2.4869494225263547E-013,9.7643798421801867E-014,15.320395769753571,382.38184891274011,395.96555895924706,-0.14999999999999999,0,181.81764707466459,4.5379877320553446,4.5586749430212024,-0.14999999999999999,0,7.1386114730271427E-002,1.7781493981966807,1.8413162716064759,-0.29999999999999999,0,304.51378732638887,301.26653435562292,100353.75500768263,1.1584957581234985,1008.2217440875853,2.4959005932970801E-002,3.6559742092970699E-003,3.2763540564220285E-003,455.52626642196611,3794.7651623321599,2.8281105333773358E-003,12.004070000000000,3339.2388959101936,269.18378565620435,-1.8677688582672347,-2.4646291434871728,2.8175755633324463E-002,3.0925315190059033,7.2941547363864941E-014,1.3678262052885729E-015,3.0925315190059033,4.7580336841350466,139.15592536697878,232.84407463302122,0.52202352909414418,-9999.0,0.12418117331202763,0.15792128966738597,22.057178917762577,1.2535601267546297,-3.0669964055294376,-5.2314365441728107E-002,1,1106.3044910152039,487.00000000000000,1090.0000000000000,2414.0000000000000,4912.0000000000000,-9999.0,-9999.0,1.7769489698361018E-002,1.0053817784138293,-7.3801176972417490,1.0078947242684628,2.4725151129450289,1.0656275635421490,5.3932274096355988,1.0656275635421490,5.6383640213540101E-002,1.0656275635421490,5.0809746784518488E-003,1.1196709880358984,800000009,800000009,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,16,31,1,10,15,11,0,0,0,0,0,0,5,0,0,0,0,200,0,0,0,0,30,36000,36000,36000,36000,100,0.23217411509032890,5.5118091088867192E-002,2.8550373155575851E-002,2.5445832074118418E-002,1.2832788374126209E-002,9.6469773423530878,3.2352867879211293E-007,-6.3184824053746343E-003,5.3932274096355984E-003,5.6383640213540101E-002,5.0809746784518489E-006,301.37826616160072,100281.07994444444,11.772918443573847,382.77469643783616,34.340603006786779,99.215309004253797,1.7747403582847767,33.676359087831777
2015-07-15T213000_AIU-1380.ghg,2015-07-15,22:00,196.916,0,36000,36000,7.5075989107365130E-003,2,-3.3003532686586690,0,1.0386995127569996,1,2.0779944579705969,0,2.3683365927284098E-002,1,2.0938115144991357E-003,2,-2.9496954897449985,-1.2043939059078017,-0.62156863386001038,-2.7461360329797863E-002,-5.6637355605433058E-003,-1.5385375141105888E-011,-1.8143974048646836E-013,-7.1524091122888193E-014,15.296755595646719,381.50008604092267,395.05254828996021,-0.10000000000000001,0,180.39465012093146,4.4990307985337123,4.5193635543545243,-0.10000000000000001,0,7.1112113359163995E-002,1.7701312414224524,1.8330136304519700,-1.0000000000000000,0,304.42974757978652,301.12310973268649,100382.68191340783,1.1593987510980226,1008.1962572257069,2.4939934723771963E-002,1.5346821120880096E-003,3.2507116508764043E-003,451.74592113357613,3763.2060872736492,2.8037908854031267E-003,12.004283333333333,3311.4601661400729,269.07285634593205,-1.9829004130231676,-2.2794797804620259,1.2897598499423514E-002,3.0212726566050883,6.8727449289093843E-014,-1.0057933556501609E-015,3.0212726566050883,4.2136318087730338,143.01973513488898,228.98026486511102,0.24459235837794666,-9999.0,8.0470021471482370E-002,9.3297895138915024E-002,13.801828895334459,2.0033576861213480,-3.1773898303837713,-3.5087174989828315E-002,1,2448.2805526833281,1079.0000000000000,2428.0000000000000,5415.0000000000000,-9999.0,-9999.0,-9999.0,7.4617500192632608E-003,1.0061445225791388,-3.2058295128813548,1.0103094028221984,1.0173466294087008,1.0893133020806678,2.0309922058732295,1.0893133020806678,2.3196499279394680E-002,1.0893133020806678,2.5227637672097340E-003,1.1628809571150898,800000009,800000009,800000009,800000009,800000019,800100019,899999999,899999999,89999,89999,89,89,15,40,4,11,7,6,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,30,36000,36000,36000,36000,100,0.14174194722804540,3.1655300022203015E-002,1.3198543027581640E-002,1.9702262127048856E-002,1.2953934551489053E-002,6.8687933114839677,5.9507594331103569E-007,-2.7426002649916354E-003,2.0309922058732296E-003,2.3196499279394680E-002,2.5227637672097340E-006,301.27345088450113,100308.58866666668,11.776240870290334,381.94669986724898,34.345658861637098,99.127825279659689,1.7667436857571204,33.426457030370727
2015-07-15T220000_AIU-1380.ghg,2015-07-15,22:30,196.937,0,36000,36000,4.1716815599194667E-003,1,3.6636209128851198,2,2.4419390334421776,1,-1.9302543598965842,2,5.5670439221518535E-002,1,-3.3086395379140453E-003,1,-3.0991815527926070,-1.2571257192936514,1.3080468597801791,-2.8659495585806626E-002,-9.4165390061740312E-004,-9.9344504878338494E-011,-1.1553776880547267E-012,-4.5916532921612229E-013,15.385122385250174,383.35400075910536,396.95162810846369,0.0000000000000000,1,178.92914312349893,4.4584112593444605,4.4783777089456205,0.65000000000000002,0,7.1109265617710693E-002,1.7687993567608258,1.8315389511341531,0.80000000000000004,0,304.27692686631940,300.97255235043315,100424.08114525140,1.1604749703059745,1008.1696684025616,2.4917188902353456E-002,3.6074444615544011E-003,3.2243032143301916E-003,447.85195341753820,3730.3235633162835,2.7784340867602355E-003,12.005713333333334,3282.4716098987456,268.95772803986239,-2.0498001449224557,-2.1193147255047911,-1.3209900982341522E-002,2.9484487516911737,2.6707182895640290E-014,-6.4571800204579966E-015,2.9484487516911737,4.4548334534728413,146.04475574082545,225.95524425917455,-0.25670247982929256,-9999.0,5.9956695106234491E-002,0.21351802282285851,-5.1442294421245380,-5.3749546576563088,1.5002917201093466,5.2228005173788068E-002,1,442.82210719226106,200.00000000000000,342.00000000000000,549.00000000000000,803.00000000000000,1236.0000000000000,2587.0000000000000,4.0552208989019511E-003,1.0287186971859041,3.7478407260325284,1.0189079937421857,2.2855494144018209,1.0279325178797030,-2.0542902624806456,1.0279325178797030,5.2105125484184896E-002,1.0279325178797030,-4.2851429109109929E-003,1.0382568135616306,800000009,800000009,800000009,800000009,800000019,801100019,899999999,899999999,89999,89999,89,89,52,42,10,10,1,2,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,30,36000,36000,36000,36000,100,0.30458909064731121,0.11146716462508623,1.0979790373319542E-002,6.1434013330946842E-002,3.3042420305941442E-002,10.317200697904958,4.3901317318784441E-007,3.2034040561870394E-003,-2.0542902624806456E-003,5.2105125484184896E-002,-4.2851429109109931E-006,301.08619070773659,100349.80066666668,11.769080983983148,383.75412863370991,34.291122871028030,99.056104585647574,1.7654566979557278,32.951274905628772
2015-07-15T223000_AIU-1380.ghg,2015-07-15,23:00,196.958,0,36000,36000,3.5346533775555244E-002,1,-1.2697563800541913,2,-1.3594258133511443,1,1.6841488089258216,1,-3.0991565109266424E-002,1,6.7905226239003413E-003,1,-8.9294905691304147E-002,-5.5403097937599968E-002,-2.3902289862877666,-1.2630543720186659E-003,2.8621907752725442E-003,1.1253231840609072E-010,1.3198882786910889E-012,5.2586762871771732E-013,15.252226600879588,379.96696714056117,393.55840804195429,-0.14999999999999999,0,178.89292071451547,4.4566214694772057,4.4765718557190599,-0.14999999999999999,0,7.1274211256592473E-002,1.7728468621362152,1.8362616993134451,-1.0500000000000000,0,304.40154248046872,300.96821529026136,100442.62627094972,1.1607067858405316,1008.1685691340302,2.4912229347461221E-002,-2.0082534190804641E-003,3.2236504865091262E-003,447.75483797681420,3729.3800451392194,2.7773168261222008E-003,12.006146666666666,3281.6252071624053,268.95484540275112,-1.5728101977822084,-1.1274302776093896,1.9416181704089895E-002,1.9352539722811002,-6.3796622269342413E-014,7.3780911699542308E-015,1.9352539722811002,3.3135574796204725,156.36608503466303,215.63391496533694,0.57485164527157162,-9999.0,0.17450671934630888,0.28598626144062789,366.00830448654108,7.5544733988451754E-002,0.93403874458150293,-6.2180265561461931E-003,1,226.83012976328575,99.000000000000000,208.00000000000000,424.00000000000000,787.00000000000000,1684.0000000000000,7031.0000000000000,3.4842086052340800E-002,1.0144781148423963,-1.3452209920197975,1.0078222289233350,-1.2973233530697419,1.0213915990637097,1.7142455178365168,1.0213915990637097,-2.9575781752532726E-002,1.0213915990637097,6.9633804250015616E-003,1.0375564239536164,800000009,800000009,800000009,800000009,800000019,800001019,899999999,899999999,89999,89999,89,89,120,33,1,28,6,0,1,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,30,36000,36000,36000,36000,100,0.31233132440638267,0.23125549317388247,2.8385705300990605E-002,8.1257974788494346E-003,5.1041609623356686E-003,4.5271325675031875,3.2909202273544649E-007,-1.1495767156022283E-003,1.7142455178365168E-003,-2.9575781752532726E-002,6.9633804250015617E-006,301.19506587558328,100370.58245833333,11.768251768218144,380.50072483656112,34.583284836451213,99.020697643386001,1.7694423824167893,31.249487031751041
2015-07-15T230000_AIU-1380.ghg,2015-07-15,23:30,196.979,0,36000,36000,4.3215430941670976E-002,0,-1.6933066840920099,0,-0.49685996509729352,1,1.4009664744958128,0,-1.1324769730301994E-002,1,-2.1042634676378662E-003,0,-4.5144476956985526,-1.7788429547287044,2.0251517408171309,-4.0544596594188999E-002,-1.2318817952009885E-002,1.6540886695164050E-011,1.9007457558992440E-013,7.5971281740990383E-014,15.381419720032300,382.83404245103765,396.51115271383952,-0.14999999999999999,0,176.75091300337556,4.3992211228634135,4.4186597843213473,0.34999999999999998,0,7.0645920781782487E-002,1.7554424472899197,1.8181572982417069,-0.50000000000000000,0,304.14617527347139,300.74914587990531,100461.64765363128,1.1617974872876795,1008.1308276085186,2.4889382737046443E-002,-7.3384507852356916E-004,3.1850515068930362E-003,442.07155160995194,3681.9914373679849,2.7414859661375451E-003,12.006316666666667,3239.9198857580332,268.78517636081301,-1.5772543066735942,-0.97193590941646546,9.3170276687876575E-003,1.8526946232280759,2.1622962414033189E-014,1.0753810113914058E-015,1.8526946232280759,2.9415908802631421,160.35778702199204,211.64221297800796,0.28813632124258304,-9999.0,0.19286534906681718,0.11791137957996566,370.55594219347302,7.4617613298354576E-002,3.4080159462242685,-7.4960778283336459E-003,1,184.90360280889459,80.000000000000000,169.00000000000000,344.00000000000000,637.00000000000000,1357.0000000000000,5614.0000000000000,4.2563125011457911E-002,1.0153256117833798,-1.7107297578620380,1.0081741150456611,-0.44778884625608723,1.0214545805079744,1.4481729949797806,1.0214545805079744,-1.0206307466641596E-002,1.0214545805079744,-1.5649408340387891E-003,1.0374567883142207,800000009,800000009,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,172,17,6,11,0,30,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,30,36000,36000,36000,36000,100,0.12619751745921418,8.0177650315812671E-002,2.9447591384904475E-002,7.9044997924743073E-003,2.9057519052357061E-003,1.3352301616993887,3.4116912230092303E-007,-1.4606093682286339E-003,1.4481729949797806E-003,-1.0206307466641596E-002,-1.5649408340387892E-006,300.95446948750816,100384.43513888889,11.769239074998431,383.36395659891753,34.541397181404982,98.875418308364004,1.7522174726509387,28.702398033247846
