file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,diagnostic_flags_LI-7500,,,,RSSI_LI-7500,variances,,,,,,covariances,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,mean_value_RSSI_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,co2_mean,h2o_mean,dew point_mean,co2_signal_strength_7500_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,[m+1K+1s-1],--,--,--,--,--,--
2015-09-17T120000_AIU-0305.ghg,17-09-15,12:30,260.52,1,18000,18000,5.00E-02,0,128.837669,0,118.9701217,0,2.379549377,0,2.728214111,0,0.321312186,-0.40279051,-4.83E-02,-9.24E-03,3.28E-13,2.50E-14,15.58180591,395.7521153,408.0801997,-0.1,0,1189.445705,30.2099549,31.15102599,-0.1,0,311.3676324,306.9871949,100490.4581,1.127385707,1022.741444,2.54E-02,0.176788274,2.14E-02,3036.626532,5256.702708,1.90E-02,57.76675419,2220.076176,297.4623137,-1.014694911,0.852623448,3.36E-02,1.325783299,1.73E-14,2.10E-17,1.325783299,4.818572195,80.03951859,139.9604814,1.452160158,-9999,0.210561803,0.617819141,-6.367867041,-0.270624369,1.082941391,0.530670431,0,34.42756102,-5.224515207,11.81786762,29.42816135,44.87980287,62.94456165,94.30242335,4.94E-02,1.010973589,133.3595742,1.019780077,85.3463602,1.130639388,-3.866753792,1.130639388,1.957156478,1.130639388,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,2,14,0,16,0,2,0,0,0,0,100,0.510991325,0.641318336,8.33E-02,0.583163012,3.05E-03,444.2739037,0.115660701,-3.87E-03,1.957156478,395.0354655,30.15554938,24.26074624,100.1744692
2015-09-17T123000_AIU-0305.ghg,17-09-15,13:00,260.541,1,18000,18000,7.97E-02,1,167.5666252,1,146.3421868,1,2.82150603,1,3.358374636,1,0.828522357,0.271308833,-1.48E-02,6.23E-03,-3.62E-12,-2.78E-13,15.51910489,395.3483737,407.735331,-0.1,0,1192.540134,30.37989664,31.33175203,-0.1,0,311.8617879,307.7370526,100433.0199,1.123922743,1022.857962,2.55E-02,0.217622676,2.15E-02,3051.963202,5480.520792,1.91E-02,55.6874669,2428.55759,297.5463982,-1.181772958,0.934914896,4.72E-02,1.50760639,3.59E-14,-2.33E-16,1.50760639,4.904242501,78.34794783,141.6520522,1.792491985,-9999,0.266286774,0.65808571,-9.89927286,-0.174083493,1.145032945,0.547376486,0,38.46125897,-5.836644433,13.2025056,32.87610569,50.13813553,70.31944798,105.351347,7.89E-02,1.010599175,172.9678518,1.019775061,103.5127253,1.133022195,-5.169421743,1.133022195,2.375490752,1.133022195,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,4,5,5,17,0,3,0,0,0,0,100,0.516628894,0.698514679,0.101027848,0.917665978,5.84E-03,492.102654,0.150457417,-5.17E-03,2.375490752,394.6322518,30.32500384,24.34580956,100.1158838
2015-09-17T130000_AIU-0305.ghg,17-09-15,13:30,260.562,1,18000,18000,8.52E-02,1,164.5213752,1,144.8318721,1,2.977845959,1,3.324749879,1,0.350442469,-9.53E-02,-4.39E-02,-2.19E-03,-2.27E-11,-1.75E-12,15.44795084,394.1495888,406.4739279,-0.1,0,1188.340081,30.32012202,31.26817696,-0.1,0,312.2008747,308.0547177,100380.1141,1.12219797,1022.831595,2.55E-02,0.215443792,2.14E-02,3044.353706,5577.799969,1.91E-02,54.57982937,2533.446263,297.5047248,-0.593523969,1.253267135,5.37E-02,1.387742895,6.26E-14,-1.47E-15,1.387742895,5.34764625,104.6586367,115.3413633,2.216681558,-9999,0.275512062,0.935747246,-11.16289647,-0.154377496,1.135947308,0.520245222,0,39.50892927,-5.995632443,13.56213691,33.7716385,51.50387958,72.23492343,108.2210782,8.43E-02,1.010828279,169.9146285,1.019763097,102.8386583,1.131418958,-4.879341841,1.131418958,2.360756728,1.131418958,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,0,3,2,19,0,1,0,0,0,0,100,0.663834395,1.106538543,0.101121554,0.885371482,4.68E-03,639.1760959,0.148032528,-4.88E-03,2.360756728,393.5118783,30.27120153,24.30552882,100.0996847
2015-09-17T133000_AIU-0305.ghg,17-09-15,14:00,260.583,1,18000,18000,6.25E-02,0,155.9410998,0,137.6390108,0,2.060817015,0,3.159534425,0,-3.44E-02,0.356977195,-3.52E-02,8.19E-03,-1.66E-11,-1.29E-12,15.407191,393.1881878,405.57618,-0.1,0,1196.88242,30.54418094,31.50652184,-0.1,0,312.2880125,308.0235148,100349.889,1.121877554,1022.959491,2.55E-02,0.204737831,2.16E-02,3065.92735,5568.17885,1.92E-02,55.06158175,2502.251501,297.6226371,-0.968399313,1.027931471,4.58E-02,1.412987932,-2.18E-14,-1.08E-15,1.412987932,5.151546823,86.70809911,133.2919009,1.856120708,-9999,0.23596775,0.679144962,-7.397729273,-0.23294986,1.132971669,0.575842939,0,35.35922628,-5.365899005,12.13767816,30.22453481,46.09432263,64.64794289,96.85439885,6.18E-02,1.010774611,161.0746912,1.019760954,97.57782051,1.131746487,-5.282438174,1.131746487,2.239920799,1.131746487,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,3,4,0,15,3,8,0,0,0,0,100,0.495685164,0.764712338,9.79E-02,0.722351822,2.19E-03,706.1208486,0.140353553,-5.28E-03,2.239920799,392.6245177,30.50012824,24.42588959,100.1434444
2015-09-17T140000_AIU-0305.ghg,17-09-15,14:30,260.604,1,18000,18000,4.96E-02,0,122.5783108,0,136.0488673,0,1.532548172,0,3.122272189,0,-0.274069249,0.440318588,-6.13E-02,1.01E-02,-3.79E-11,-2.98E-12,15.34959233,391.5118466,403.9620943,-0.1,0,1208.340459,30.82033672,31.80043689,-0.1,0,312.3003834,307.7751814,100321.8551,1.122350515,1023.111907,2.55E-02,0.202323238,2.18E-02,3092.782737,5492.118862,1.94E-02,56.31310637,2399.336125,297.768408,-1.079000981,0.338209096,4.61E-02,1.131704235,1.90E-15,-2.47E-15,1.131704235,3.548700855,57.40341773,162.5965823,2.335005841,-9999,0.210224746,0.546799562,-6.653821225,-0.258994034,0.900987368,0.507782988,0,37.79737378,-5.735897294,12.9746153,32.30862661,49.27269414,69.10565412,103.5328626,4.90E-02,1.011581881,128.231871,1.019960255,100.661692,1.128465787,-4.443140569,1.128465787,2.310149343,1.128465787,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,6,0,0,5,0,2,0,0,0,0,100,0.434223833,0.593607347,6.58E-02,0.652316613,2.83E-03,673.2725134,0.111672009,-4.44E-03,2.310149343,391.1653795,30.79311924,24.58173058,100.1674427
2015-09-17T143000_AIU-0305.ghg,17-09-15,15:00,260.624,1,18000,18000,3.37E-02,0,135.4257929,0,163.5834096,0,0.635767847,0,3.755318021,0,0.340765516,-0.556543068,1.24E-02,-1.28E-02,6.04E-11,4.69E-12,15.34214329,391.8512265,404.1664657,0,0,1193.019103,30.47070998,31.42835425,0,0,312.3611324,308.0843829,100286.9743,1.120984184,1022.918564,2.55E-02,0.243344608,2.15E-02,3056.634997,5586.960308,1.92E-02,54.71016132,2530.325311,297.5719383,-0.96446521,0.319112723,3.83E-02,1.01661006,1.57E-14,3.93E-15,1.01661006,5.719007206,58.30783671,161.6921633,2.161331191,-9999,0.173279436,0.706600538,-3.371639378,-0.511116346,0.827869973,0.681575258,1,5.048930867,2,4,7,10,17,40,3.33E-02,1.012087716,142.4314266,1.020183042,123.0033698,1.127416678,-5.95821256,1.127416678,2.823738497,1.127416678,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,1,3,0,18,6,3,0,0,0,0,100,0.70599746,0.636368626,7.08E-02,0.743396719,3.80E-03,914.7221574,0.124212493,-5.96E-03,2.823738497,391.4306817,30.43783384,24.38036496,100.1696828
2015-09-17T150000_AIU-0305.ghg,17-09-15,15:30,260.645,1,18000,18000,6.62E-02,1,92.0102244,1,99.8552738,1,1.947056355,1,2.289460466,1,-1.418423048,1.782351151,-5.97E-02,4.09E-02,7.53E-12,6.10E-13,15.34136015,390.2231859,402.9501275,0,0,1241.719639,31.58440901,32.61451933,0,0,312.0743114,306.8028436,100281.3555,1.125124013,1023.528336,2.54E-02,0.148357038,2.24E-02,3168.176951,5202.907107,1.99E-02,60.89243736,2034.730156,298.1718138,-1.535794375,0.335746473,4.92E-02,1.572834737,6.24E-15,4.91E-16,1.572834737,4.453943522,52.33166212,167.6683379,1.791979907,-9999,0.242612245,0.526184428,-13.62259553,-0.126503059,0.921435803,0.329323794,0,39.11415623,-5.935724112,13.4266241,33.43419245,50.98925306,71.51315242,107.1397337,6.55E-02,1.010499323,96.10071256,1.019803377,72.84058891,1.133941307,-2.594251897,1.133941307,1.67007352,1.133941307,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,2,5,1,14,1,3,0,0,0,0,100,0.499490269,0.472472086,8.04E-02,0.349199886,1.60E-03,1030.433343,8.35E-02,-2.59E-03,1.67007352,389.9602066,31.56295566,24.98474781,100.2222461
2015-09-17T153000_AIU-0305.ghg,17-09-15,16:00,260.666,1,18000,18000,5.99E-02,1,86.35006319,1,81.47172618,1,2.782532913,1,1.867050249,1,-0.55555967,1.726104916,-4.21E-03,3.96E-02,9.01E-12,7.55E-13,15.35918073,390.1087535,403.2802357,0,0,1285.908498,32.66086715,33.76361613,0,0,311.8153569,306.3017197,100263.2575,1.126297201,1024.139258,2.54E-02,0.120984856,2.32E-02,3275.563333,5059.079872,2.06E-02,64.74622691,1783.516538,298.7321499,-1.801479483,0.107486261,6.48E-02,1.805845177,5.83E-14,5.87E-16,1.805845177,5.003024185,43.41453603,176.585464,2.05546786,-9999,0.230629455,0.557513257,-12.46992072,-0.138196548,1.059877668,0.324590547,0,35.08073098,-5.323636269,12.04207974,29.98648121,45.73127588,64.13876466,96.09155708,5.93E-02,1.0102563,89.44386488,1.020007732,57.23042806,1.137442969,-1.494352886,1.137442969,1.311523518,1.137442969,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,5,2,2,13,9,3,0,0,0,0,100,0.455226916,0.564419314,9.54E-02,0.30929087,1.00E-03,271.586238,7.75E-02,-1.49E-03,1.311523518,390.1717662,32.66621567,25.56356949,100.1949173
2015-09-17T160000_AIU-0305.ghg,17-09-15,16:30,260.687,1,18000,18000,6.62E-02,1,56.62285954,1,62.63055827,1,1.68283205,1,1.43427521,1,-0.792084079,0.838769339,-1.41E-02,1.92E-02,2.28E-12,1.94E-13,15.3783284,389.727049,403.1029839,0.1,0,1309.35291,33.18242609,34.32128975,0,0,311.4296873,305.5888922,100252.7204,1.128580395,1024.426226,2.53E-02,9.29E-02,2.36E-02,3327.520818,4860.439277,2.09E-02,68.46131857,1532.91846,298.9975209,-1.566472935,-0.44074638,6.22E-02,1.628486623,1.17E-14,1.48E-16,1.628486623,4.752290401,24.28540133,195.7145987,2.190361862,-9999,0.242107296,0.483377361,-21.99967282,-7.83E-02,0.904077196,0.202288284,0,36.12833494,-5.482614211,12.40168827,30.88195732,47.09693345,66.05411882,98.96110662,6.55E-02,1.010426262,59.19328359,1.019838276,45.28634553,1.134749082,-1.181645045,1.134749082,1.037082928,1.134749082,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,0,10,3,4,18,14,0,0,0,0,100,0.458353102,0.410746158,9.77E-02,0.208730412,9.95E-04,377.2435752,5.12E-02,-1.18E-03,1.037082928,389.7686514,33.18579602,25.82670406,100.2072824
2015-09-17T163000_AIU-0305.ghg,17-09-15,17:00,260.708,1,18000,18000,0.103754112,1,46.54585764,1,44.01598988,1,2.920454127,1,1.006691142,1,-1.473601536,-0.107394702,-1.68E-02,-2.46E-03,2.60E-13,2.21E-14,15.42907804,389.2724282,402.605111,0,0,1312.576404,33.11602954,34.25026224,0.1,0,310.4585871,304.2685936,100265.9513,1.133656006,1024.360994,2.52E-02,6.52E-02,2.37E-02,3321.300871,4510.344772,2.09E-02,73.63740554,1189.043901,298.9659443,-1.620255417,-0.548604079,8.14E-02,1.712546739,-1.26E-14,1.68E-17,1.712546739,4.588103427,21.29435663,198.7056434,2.723626683,-9999,0.302525517,0.623583054,-52.2172135,-3.30E-02,1.057476107,0.132490488,0,37.51602432,-5.693201429,12.87803713,32.06813333,48.90592671,68.59125758,102.7622028,0.102692823,1.010334599,48.20963098,1.019908275,30.80796252,1.136003866,0.436624927,1.136003866,0.704609917,1.136003866,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,6,10,1,23,38,10,0,0,0,0,100,0.556993392,0.55140685,0.138765867,0.104323493,5.54E-04,92.96227439,4.15E-02,4.37E-04,0.704609917,388.933467,33.08736732,25.77871059,100.2273356
2015-09-17T170000_AIU-0305.ghg,17-09-15,17:30,260.729,1,18000,18000,8.19E-02,1,32.69484745,1,41.06136949,1,2.294036986,1,0.938719903,1,-0.482766105,-0.686932631,1.02E-02,-1.57E-02,-7.93E-12,-6.65E-13,15.46398777,389.5473825,402.7129438,0,0,1297.791714,32.69217313,33.79707288,0,0,310.0195344,303.8366853,100279.333,1.135603313,1024.106191,2.52E-02,6.08E-02,2.34E-02,3279.228698,4400.677976,2.06E-02,74.51644304,1121.449279,298.7509907,-1.527774161,-0.600593005,6.16E-02,1.642740612,1.41E-14,-5.13E-16,1.642740612,4.893435128,18.5393989,201.4606011,2.147954095,-9999,0.268574437,0.568031593,-52.01483493,-3.31E-02,0.796243473,0.104675007,0,36.60485708,-5.554928284,12.5652629,31.28928127,47.71812818,66.92535326,100.2663746,8.11E-02,1.010409086,34.44600166,1.019848782,30.36779619,1.134958368,0.438305906,1.134958368,0.694249974,1.134958368,800000009,800000009,800000009,800000009,800000009,800010009,899999999,899999999,89999,89999,89,89,4,11,3,20,37,16,0,0,0,0,100,0.565735069,0.454027181,0.116300936,5.25E-02,1.66E-04,71.70243147,2.96E-02,4.38E-04,0.694249974,389.1376364,32.65785709,25.56128028,100.2195533
2015-09-17T173000_AIU-0305.ghg,17-09-15,18:00,260.749,1,18000,18000,8.63E-02,1,15.76765471,1,26.94925381,1,2.177722837,1,0.615622107,1,-0.886337818,0.357554886,1.42E-02,8.17E-03,-4.32E-12,-3.64E-13,15.52369993,389.9303471,403.2004781,0.1,0,1310.274754,32.91199211,34.03205483,0.1,0,309.4801784,303.0460148,100305.9742,1.138772825,1024.219477,2.51E-02,3.99E-02,2.36E-02,3302.154962,4205.90993,2.07E-02,78.51226053,903.754968,298.8684214,-1.254694082,-0.634000312,5.66E-02,1.406918704,3.48E-15,-2.78E-16,1.406918704,4.254554891,13.19240669,206.8075933,2.306714086,-9999,0.275279998,0.468930817,-116.1617762,-1.48E-02,0.585086875,4.91E-02,0,39.16927577,-5.944088714,13.44554486,33.4813078,51.06110694,71.61392851,107.2907147,8.54E-02,1.010787189,17.02419407,1.019761245,20.76883739,1.131667069,1.10025431,1.131667069,0.474438199,1.131667069,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,19,20,0,9,14,10,0,0,0,0,100,0.464019393,0.370688231,0.103154009,7.82E-02,1.90E-03,61.6832504,1.46E-02,1.10E-03,0.474438199,389.350595,32.86319595,25.67046061,100.2050167
2015-09-17T180000_AIU-0305.ghg,17-09-15,18:30,260.77,0,18000,18000,6.75E-02,1,0.713969352,2,14.49867135,1,4.011951088,1,0.330900112,1,-1.059101702,-0.56734937,0.151570757,-1.29E-02,-6.06E-12,-5.01E-13,15.74050462,393.9952576,407.2574886,0.1,0,1300.993616,32.56473204,33.6608899,0.1,0,308.6826428,302.1044515,100344.7838,1.142915942,1024.000677,2.50E-02,2.14E-02,2.34E-02,3268.577521,3983.784817,2.05E-02,82.04703996,715.2072964,298.6961901,-1.105763972,-0.464730295,7.39E-02,1.201727225,-6.13E-15,-3.85E-16,1.201727225,4.3598917,17.20396665,202.7960333,3.525264595,-9999,0.242949358,0.33410232,-1763.83915,-9.77E-04,4.92E-02,2.51E-03,0,38.39721468,-5.826925464,13.18052127,32.82136159,50.05464733,70.20235459,105.1759197,6.67E-02,1.011331878,1.532873927,1.019870434,12.31965456,1.129197769,3.409294779,1.129197769,0.281168872,1.129197769,800000009,800000009,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,8,10,3,10,3,15,0,0,0,0,100,0.306866319,0.276891586,8.44E-02,5.65E-02,7.36E-03,26.05045836,1.31E-03,3.41E-03,0.281168872,393.2813213,32.50583488,25.49235125,100.1732153
2015-09-17T183000_AIU-0305.ghg,17-09-15,19:00,260.791,0,18000,18000,4.23E-02,1,-6.772472305,1,6.573914362,1,3.534818813,1,0.149922671,1,-0.867725774,0.152924224,0.189106887,3.49E-03,-1.67E-11,-1.37E-12,15.99084619,399.0515022,412.5236928,0.1,0,1308.675034,32.6579802,33.76053095,0.1,0,307.9633071,301.3353612,100392.811,1.146340471,1024.042496,2.50E-02,9.71E-03,2.36E-02,3279.50589,3809.991418,2.06E-02,86.07646397,530.4855278,298.7524148,-0.983350942,-0.385818374,3.24E-02,1.056828028,-3.95E-14,-1.04E-15,1.056828028,4.154455449,18.57740825,201.4225918,1.757529101,-9999,0.192104695,0.32327397,91.96203931,1.87E-02,-1.030203914,-3.00E-02,1,5.269975386,2,5,9,16,32,115,4.19E-02,1.010553879,-6.271033324,1.021104761,6.464011408,1.153744819,3.277269368,1.153744819,0.147416258,1.153744819,800000009,800000009,800000009,800000009,800000019,800000119,899999999,899999999,89999,89999,89,89,15,9,1,11,18,11,0,0,0,0,100,0.393885578,0.19416448,5.85E-02,6.23E-02,9.26E-03,42.12896218,-5.34E-03,3.28E-03,0.147416258,398.2577954,32.59311191,25.54529942,100.1427462
2015-09-17T190000_AIU-0305.ghg,17-09-15,19:30,260.812,0,18000,18000,9.48E-03,0,-2.87991345,0,-0.755904155,2,3.615620416,0,-1.72E-02,2,-0.982389699,0.600834288,0.4562702,1.37E-02,-6.84E-12,-5.49E-13,16.53398601,411.2097551,425.2527936,0,0,1327.785956,33.02280148,34.15054825,-0.3,0,307.0622935,300.4676351,100443.5089,1.15007092,1024.2427,2.49E-02,-1.12E-03,2.39E-02,3317.815784,3621.866006,2.08E-02,91.60514991,304.0502215,298.948229,-0.295630768,-1.89E-02,3.33E-02,0.298105302,2.74E-14,-4.14E-16,0.298105302,1.364051084,36.33842057,183.6615794,6.420661583,-9999,9.08E-02,5.97E-02,22.83026095,7.55E-02,3.809892338,-2.69E-02,1,1.915816822,1,2,3,6,13,46,9.32E-03,1.017330438,-2.843087096,1.029039964,-0.216819377,1.184387206,3.172305884,1.184387206,-4.94E-03,1.184387206,800000009,800000009,800000009,800000019,800000019,800010019,899999999,899999999,89999,89999,89,89,8,8,6,13,1,14,0,0,0,0,100,4.02E-02,6.89E-02,1.02E-02,5.12E-02,5.46E-02,28.17972114,-2.41E-03,3.17E-03,-4.94E-03,410.4876405,32.96509512,25.7451482,100.1342793
2015-09-17T193000_AIU-0305.ghg,17-09-15,20:00,260.833,0,18000,18000,5.19E-03,0,0.181477559,2,-0.661024985,0,3.317598194,0,-1.51E-02,0,-0.956468234,0.41768757,0.618617723,9.51E-03,7.37E-12,5.74E-13,17.25101914,427.640201,442.3598953,-0.1,0,1342.329939,33.27538162,34.42074504,-0.4,0,306.5618728,299.6255975,100490.5366,1.153731346,1024.379264,2.48E-02,-9.75E-04,2.42E-02,3344.757909,3447.096613,2.10E-02,97.0311623,102.3387038,299.0847594,-0.136150984,3.50E-02,2.71E-02,0.1431791,1.97E-14,4.27E-16,0.1431791,0.707023604,54.43596426,165.5640357,10.91294138,-9999,6.71E-02,2.31E-02,-146.2528998,-1.18E-02,-0.274539637,2.29E-03,1,0.993644792,1,1,2,3,5,17,4.98E-03,1.041992034,0.13766373,1.039924805,-0.5831551,1.147618517,2.888760109,1.147618517,-1.33E-02,1.147618517,800000009,800000009,800000009,800000009,800000119,800000119,899999999,899999999,89999,89999,89,89,5,5,1,13,0,9,0,0,0,0,100,1.88E-02,2.24E-02,4.98E-03,8.61E-03,5.43E-02,16.13590317,1.16E-04,2.89E-03,-1.33E-02,427.5150799,33.26574188,25.90705788,100.1232856
2015-09-17T200000_AIU-0305.ghg,17-09-15,20:30,260.854,0,18000,18000,1.53E-02,1,-6.30986735,1,-2.480273186,1,16.30427487,1,-5.65E-02,1,0.110269464,0.263422285,0.555397251,6.00E-03,-4.16E-12,-3.14E-13,17.85004822,442.3881294,457.6908652,0.6,0,1349.064663,33.43465436,34.59119914,-0.3,0,306.2752133,299.7226491,100546.1652,1.153925841,1024.474362,2.48E-02,-3.66E-03,2.43E-02,3362.628027,3466.85807,2.11E-02,96.99353014,104.2300429,299.1747881,-2.44E-02,1.88E-02,3.51E-02,4.67E-02,-9.05E-15,-2.33E-16,4.67E-02,0.561015767,77.71455919,142.2854408,48.72971451,-9999,0.114998073,2.01E-02,21.19925553,8.13E-02,2.544021112,-4.64E-02,1,1.29E-02,1,-9999,-9999,-9999,-9999,-9999,1.45E-02,1.048853264,-6.172333271,1.045832861,-1.106820074,1.21269253,13.72742205,1.21269253,-2.52E-02,1.21269253,800000009,800000009,800000009,800000009,800010009,800110009,899999999,899999999,89999,89999,89,89,13,6,2,26,2,11,0,0,0,0,100,1.14E-02,1.07E-02,1.81E-02,8.17E-03,4.74E-02,4.13674241,-5.22E-03,1.37E-02,-2.52E-02,441.7508166,33.38681888,25.97702015,100.1018861
2015-09-17T203000_AIU-0305.ghg,17-09-15,21:00,260.874,0,18000,18000,4.67E-03,1,0.788654097,1,-3.501811709,1,5.233613734,1,-7.97E-02,1,-0.30176978,9.78E-02,1.114708545,2.23E-03,-6.77E-12,-4.80E-13,19.06787986,471.9489997,488.304118,0.4,0,1353.226955,33.49371365,34.65441883,-0.4,0,305.9601974,299.4574034,100589.4449,1.155418945,1024.505872,2.48E-02,-5.17E-03,2.44E-02,3370.017794,3413.081655,2.11E-02,98.73827042,43.06386074,299.2118953,0.328415855,-6.15E-02,5.17E-02,0.338094663,-2.09E-14,-3.55E-16,0.338094663,0.729664551,230.6014745,349.3985255,8.795212901,-9999,6.36E-02,3.57E-02,-28.68258655,-6.01E-02,-0.225213165,1.05E-02,1,5.520129848,2,5,8,14,24,69,4.57E-03,1.022685666,0.570131723,1.026922396,-3.110573209,1.130581919,4.624892291,1.130581919,-7.08E-02,1.130581919,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,1,0,0,8,5,3,0,0,0,0,100,2.48E-02,4.45E-02,2.17E-03,3.73E-02,0.512784916,16.77031991,4.82E-04,4.62E-03,-7.08E-02,471.2052088,33.44165451,26.01185342,100.0746619
2015-09-17T210000_AIU-0305.ghg,17-09-15,21:30,260.895,0,18000,18000,8.61E-03,1,2.082592276,1,-0.992087143,1,1.188659873,1,-2.26E-02,1,-0.740775356,-1.024716554,1.96965792,-2.33E-02,-4.18E-13,-2.62E-14,21.22748511,524.0476221,541.8624881,-0.3,0,1331.74558,32.87709782,33.99474642,-0.2,0,305.1585119,298.8078799,100630.5523,1.158677263,1024.131045,2.47E-02,-1.46E-03,2.40E-02,3309.327967,3284.454764,2.07E-02,100,0,298.905016,-6.42E-02,6.84E-02,4.14E-02,0.102482555,-3.65E-17,-1.97E-17,0.102482555,0.462923894,86.80980446,133.1901955,23.82334733,-9999,8.62E-02,2.00E-02,-27.05894197,-6.37E-02,-2.099202968,2.04E-02,1,0.274541844,1,1,1,5,-9999,-9999,8.17E-03,1.053782358,1.934239113,1.047949859,-1.124780283,1.158707215,0.928457892,1.158707215,-2.56E-02,1.158707215,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,1,3,0,2,0,0,0,0,0,0,100,1.45E-02,2.19E-02,3.51E-03,3.95E-02,0.480965315,80.20926229,1.63E-03,9.28E-04,-2.56E-02,523.456626,32.84063362,25.71157459,100.031237
