file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7500,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_t_mean,air_p_mean,co2_mean,h2o_mean,dew point_mean,co2_signal_strength_7500_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean,ch4_tc_1_mean,ch4_tc_2_mean,ch4_tc_3_mean
2015-09-12T223000_AIU-0305.ghg,2015-09-12,23:00,255.958,0,18000,18000,1.0597638071929608E-002,1,3.0761240421844445,1,14.486722459711540,1,10.474245054678317,1,0.32868214045460953,1,0.38429558784850487,1,-0.68867998898745653,-1.7118666459211578,1.6809392587834231,-3.8839702694588862E-002,1.1863122095172823E-002,9.4784531337893260E-012,4.5883682943154135E-013,3.9914378239759963E-014,23.939369541698007,585.16953390479171,602.22894906119052,0.0000000000000000,1,1158.8667754177523,28.327125726839643,29.152944861231369,0.0000000000000000,1,0.10081023108110475,2.4780895235872156,2.5503331308295492,0.69999999999999996,0,301.74765594312879,296.03246680357972,100688.61475828415,1.1722537710344942,1021.4252596311998,2.4443815568556779E-002,2.1298602701458696E-002,2.0882779650830401E-002,2852.9841270860497,2781.2376110792384,1.7814214094958040E-002,100.00000000000000,0.0000000000000000,296.42552636552927,2.2544756924066475E-002,-1.9513454022224393E-003,4.8654703763060018E-002,5.3659612483829909E-002,1.7854067017258271E-014,3.9593578758536614E-016,5.3659612483829909E-002,0.39567627158055502,224.94686664168339,355.05313335831659,65.057108179266578,-9999.0,9.5080996014904814E-002,1.6677712354403892E-002,-24.577610137480320,-7.0116662700740170E-002,0.21234092464595308,2.7019785026396227E-002,1,4.2401972259450312E-002,1.0000000000000000,4.0000000000000000,-9999.0,-9999.0,-9999.0,-9999.0,9.7581911273566559E-003,1.0860248516981390,3.6433693565309047,1.0702096325524850,11.451607477914152,1.1904889764671325,8.4621700823769856,1.1904889764671325,0.25981990529290389,1.1904889764671325,0.30372982364405809,1.2505680537751558,800000009,800000009,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,0,1,0,0,0,0,1,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,100,2.9200297998617408E-003,1.7011612243763335E-002,1.3423782665182710E-002,2.5656830882631959E-002,0.42288589894131234,46.813934991939441,5.4993674959690359E-005,3.0428109404990497E-003,8.4621700823769852E-003,0.25981990529290389,3.0372982364405810E-004,296.69955674743653,101046.90613888889,584.36333639356997,28.288428866492399,23.227224001460588,101.02283176591661,3.5577191644112300,67.504005562991793,1.7537325035604438E-003,-1.8775786655302827E-004,2.9711742439809650E-002,1.3303128245207976,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-12T230000_AIU-0305.ghg,2015-09-12,23:30,255.979,0,18000,18000,6.5962830306106656E-003,1,-1.7395595865938147,1,-4.8995843259504364,1,10.122562097781415,1,-0.11115151535284438,1,8.5856474010210057E-002,1,-0.13632317100195110,-0.18213091341993867,0.92216460753677698,-4.1318050006817391E-003,9.7452575296374591E-003,-3.3193108345790656E-011,-1.5372853679061948E-012,-1.4788536487334792E-013,24.943008864826645,609.30510903238962,626.99836657521985,0.0000000000000000,0,1155.1952941555448,28.218985066060096,29.038419800759719,0.0000000000000000,0,0.11112866949930644,2.7301489146311080,2.8094281249327548,0.29999999999999999,0,301.66904226938885,295.91408224361282,100713.96054687499,1.1730664359719705,1021.3589726602431,2.4427891291479296E-002,-7.2026181948643157E-003,2.0816619557351843E-002,2842.8080973025703,2761.3607151591991,1.7745473673964396E-002,100.00000000000000,0.0000000000000000,296.36638528799438,0.20832834629726124,0.21510972502265779,4.3398311945300597E-002,0.30258272777867579,-6.2554805023343589E-015,-1.3307579901716620E-015,0.30258272777867579,0.87379158860672290,174.08248409032961,45.917515909670392,8.2461585632991774,-9999.0,7.4987407034578471E-002,3.1989960575973649E-002,21.323369841320069,8.0817432367590328E-002,0.35504227927669552,-1.9361988403856029E-002,1,2.7968922286732907,1.0000000000000000,3.0000000000000000,5.0000000000000000,9.0000000000000000,19.000000000000000,76.000000000000000,6.4818031784770001E-003,1.0176617291487342,-1.9487760158250786,1.0303284385872320,-3.7794725471464927,1.1936721782061239,8.6394601135679405,1.1936721782061239,-8.5740763481668633E-002,1.1936721782061239,6.7732900555198899E-002,1.2772999474302338,800000009,800000009,800000009,800000009,800000019,800000119,899999999,899999999,89999,89999,89,89,0,5,0,4,1,3,7,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,100,4.1576113147147251E-002,2.0320162885284706E-002,2.0836451195153359E-003,1.2768819393947526E-002,0.42569247469326688,26.431053116965909,5.9927038409598755E-005,-1.6265256207914382E-003,8.6394601135679414E-003,-8.5740763481668633E-002,6.7732900555198902E-005,296.56872606913248,101072.30694444444,608.44570615302212,28.179272911813523,23.167540230486129,100.99985875617134,2.8238960896068108,67.411791257227151,1.5916022018055764E-002,1.6381528932963327E-002,2.6520531279284134E-002,1.3233866296112535,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-12T233000_AIU-0305.ghg,2015-09-13,00:00,256.000,0,18000,18000,4.6615958212814397E-003,1,-1.3660103855742500,1,-4.3423605000874446,1,9.4229050451847378,1,-9.8506479498307015E-002,1,0.13879350649148631,1,-4.7148382452600210E-002,-4.7022419495710557E-004,0.51389734035527557,-1.0667039279492632E-005,1.7649831996462016E-003,1.8920943129149114E-011,8.5735770370010841E-013,8.3875614446694973E-014,25.492420642372597,622.75585392718131,640.83951572954174,0.20000000000000001,0,1155.1286357407225,28.218705867058926,29.038124151418959,-0.10000000000000001,0,0.11300665249707180,2.7758020807726802,2.8564061662139242,-0.10000000000000001,0,301.65020736694339,295.87313602979140,100695.21012841181,1.1730104772897194,1021.3569735220857,2.4429059235436382E-002,-6.3832198714902939E-003,2.0815418372696168E-002,2842.2507160503583,2754.5147418564547,1.7745296206382485E-002,100.00000000000000,0.0000000000000000,296.36314055184278,0.32566966489831201,9.7313854636366520E-002,4.6570998873551185E-002,0.34307371638651668,2.2547164584052655E-014,7.4221837912478945E-016,0.34307371638651668,1.2212191155553731,203.36324741856896,16.636752581431047,7.8017789005507838,-9999.0,6.3040022903666421E-002,3.6375895251889799E-002,16.131200370875046,0.10683023955932168,0.31457783975944464,-1.8086652279830719E-002,1,4.6298417285959959,2.0000000000000000,4.0000000000000000,9.0000000000000000,16.000000000000000,34.000000000000000,142.00000000000000,4.5796253512891683E-003,1.0178989466833126,-1.5505293979183326,1.0324547820422694,-3.3227932332432735,1.2109010559788924,7.9135286791339308,1.2109010559788924,-7.5377588641247176E-002,1.2109010559788924,0.10680082893888349,1.3014460218876196,800000009,800000009,800000009,800000009,800000019,800110019,899999999,899999999,89999,89999,89,89,3,1,0,13,4,2,1,0,0,0,0,0,14,0,0,0,0,0,0,3516,0,0,0,18000,18000,18000,18000,100,2.5629300465966932E-002,4.4792449147457322E-002,2.3300408903553413E-003,3.9745321985498822E-002,0.60953305100032240,75.408484403728423,1.0784424252445045E-004,-1.2941974957277305E-003,7.9135286791339309E-003,-7.5377588641247176E-002,1.0680082893888348E-004,296.43948897128632,101053.92738888889,621.68714115736100,28.170489631070023,23.159104337639267,100.99617283333673,2.7705202618705087,66.792294847331164,2.4891401962425713E-002,7.3870690457322084E-003,2.8458401943511527E-002,1.3217501319580613,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-13T000000_AIU-0305.ghg,2015-09-13,00:30,256.020,0,18000,18000,9.4364642500719461E-004,0,-1.1745698778425961,1,-4.2396524835381646,1,5.0296357270111463,1,-9.6166231670558960E-002,1,-2.3020784724798952E-002,2,-0.12750028280501946,-0.20713029276192066,0.46350203805263990,-4.6982482165874090E-003,1.3446737434273782E-002,-5.0571438621481203E-013,-2.2379463916977893E-014,-2.4756083550500468E-015,25.991033348083551,634.88659925884065,653.23985885488071,0.0000000000000000,1,1150.1855767483175,28.095743618910468,28.907933507283623,0.0000000000000000,1,0.12723312024896366,3.1235889030154458,3.2138854033279056,0.0000000000000000,1,301.50531066216365,295.76241372002494,100665.43813888889,1.1731577934234205,1021.2827183322330,2.4427139573719722E-002,-6.2315718122522203E-003,2.0726344448126849E-002,2829.0289948148479,2736.0767987820509,1.7667141252708039E-002,100.00000000000000,0.0000000000000000,296.28600802658912,0.36771729029880540,0.11677925227602903,4.3509773015070502E-002,0.38826086552042388,2.3536503673678479E-015,-1.9457263566325302E-017,0.38826086552042388,0.67056378766350877,202.38125017421382,17.618749825786168,6.4342663863888747,-9999.0,2.8361319635739412E-002,1.2574602236796345E-002,1.7079265278378919,1.0090012491237370,0.27704390451888389,-3.4566070511992786E-002,1,23.947857357285102,11.000000000000000,23.000000000000000,50.000000000000000,98.000000000000000,228.00000000000000,1155.0000000000000,8.9853746220953793E-004,1.0502026511913394,-1.2306325767552053,1.1008617831186642,-2.3772017322837637,1.6626424599100338,3.1136292750528760,1.6626424599100338,-5.3921054473708402E-002,1.6626424599100338,-1.1336590015075015E-002,1.9340346055754656,800000009,800000009,800000009,800000009,800000009,800100009,899999999,899999999,89999,89999,89,89,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3513,0,0,0,18000,18000,18000,18000,100,9.0640505692119299E-003,1.5078738552728737E-002,1.0064153516520238E-003,1.8303437348921446E-002,0.48117137001710752,51.159263271378023,6.6602717502843703E-005,-1.0271313721727511E-003,3.1136292750528760E-003,-5.3921054473708402E-002,-1.1336590015075015E-005,296.38458570353191,101024.80316666666,633.91674179077029,28.052777841991830,23.085254150443607,100.99310308922662,3.0858681639962700,65.639656396336107,2.8090325195446058E-002,8.8763914738182112E-003,2.6587527161721150E-002,1.3089730514122380,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-13T003000_AIU-0305.ghg,2015-09-13,01:00,256.041,0,18000,18000,1.1849046039350178E-002,1,-6.1685097138173495,1,-16.184541928755724,1,13.367257385498526,1,-0.36710319544995051,1,1.5094323577454959E-002,1,-1.2547807957321988E-002,-1.8718578225579981E-002,-0.30076006406910910,-4.2458105463467828E-004,8.7722513686616984E-003,-3.8259530477495998E-012,-1.7136893739832469E-013,-2.0349763331028848E-014,25.660150757073353,627.01250891188693,645.13076637829738,-0.20000000000000001,0,1149.3483359151444,28.084627816039013,28.896165880091921,-0.29999999999999999,0,0.13648311634459423,3.3505501208374464,3.4473681729187273,0.29999999999999999,0,301.53715192752418,295.75151344977485,100628.26722222222,1.1727728070063084,1021.2759674067238,2.4435262085864700E-002,-2.3788287065156791E-002,2.0711257368054570E-002,2826.8655061110471,2734.2674832341304,1.7660076396999170E-002,100.00000000000000,0.0000000000000000,296.27335671477357,0.20386415211489936,0.17429770523934585,4.4211797019313201E-002,0.27183628448920694,-4.7917819524104469E-015,-1.4910095751074088E-016,0.27183628448920694,1.0563843209745050,179.47055516444655,40.529444835553456,9.3602380365044162,-9999.0,0.10051589632804159,3.9608399365841242E-002,14.473620765577989,0.11906488555361716,0.38113588515332097,-5.1237567509059098E-002,1,1.2282135363197189,1.0000000000000000,1.0000000000000000,2.0000000000000000,4.0000000000000000,8.0000000000000000,30.000000000000000,1.1622762687516249E-002,1.0194689815078970,-6.8091382603240636,1.0341399084256035,-12.196423126762726,1.2173675826413262,11.536632675205430,1.2173675826413262,-0.27664335034031418,1.2173675826413262,1.5176220806126260E-002,1.3107094945829998,800000009,800000009,800000009,800000009,800100009,800111119,899999999,899999999,89999,89999,89,89,1,8,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4508,0,0,0,18000,18000,18000,18000,100,4.8149345379845124E-002,2.6562646065839451E-002,4.5048072859979003E-003,9.6130792621077196E-002,1.9730389544320357,239.57567568270861,1.0309420082570067E-004,-5.6850613140361555E-003,1.1536632675205430E-002,-0.27664335034031418,1.5176220806126260E-005,296.30797445170083,100987.10374999999,625.90518713379026,28.035770632478911,23.067856180667906,100.94797006861369,3.3099794098271365,64.987652571042332,1.5581795352006340E-002,1.3262806149374032E-002,2.7020268703735580E-002,1.3117728534605739,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-13T010000_AIU-0305.ghg,2015-09-13,01:30,256.062,0,18000,18000,5.0710854533927863E-003,0,-4.3215988900050748,1,-7.7881657027794802,1,22.603115497944476,1,-0.17664675352714529,1,0.17664485161443219,1,-4.7265615665160653E-002,-4.6500857310105170E-002,-0.98913659873617532,-1.0547060493496646E-003,-5.4508295164160487E-003,-1.5374412534908759E-011,-7.1760191967808583E-013,-8.1731534913376601E-014,24.597428890503220,601.11332176544227,618.46561892270836,0.20000000000000001,0,1148.0869367133234,28.057011782630184,28.866931623313882,0.0000000000000000,0,0.13076178446355141,3.2095067035418849,3.3021553140975959,0.10000000000000001,0,301.52291061740453,295.71044888983835,100602.79613888889,1.1726511495025480,1021.2585711367846,2.4438055068329727E-002,-1.1446709628559015E-002,2.0688526954048294E-002,2823.3709729162015,2727.4606359526260,1.7642524772030117E-002,100.00000000000000,0.0000000000000000,296.25290402805672,0.34530921118490526,0.31005191727735870,3.9574276851285423E-002,0.46576471112012680,-1.1637775234697894E-014,-6.2504144654096921E-016,0.46576471112012680,1.2369832540243078,178.07944511715840,41.920554882841607,4.8740836180111415,-9999.0,6.5760642490191590E-002,2.5831049793545911E-002,5.7839638171150822,0.29794446412348846,0.55489303321612182,-5.4874914874360040E-002,1,6.9978199118398150,3.0000000000000000,7.0000000000000000,14.000000000000000,27.000000000000000,60.000000000000000,281.00000000000000,4.9549741568484214E-003,1.0234332799463512,-4.5089419136423841,1.0467839634015375,-5.2956976438101613,1.3127471384102087,17.527737499741804,1.3127471384102087,-0.12011400786022863,1.3127471384102087,0.12387803602647719,1.4431773020699401,800000009,800000009,800000009,800000009,800000009,801100009,899999999,899999999,89999,89999,89,89,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5620,0,0,0,18000,18000,18000,18000,100,2.4217235563245419E-002,2.2789241136525796E-002,4.6556228873206084E-003,5.2050947498479293E-002,2.0585710922459972,61.722222345186346,1.3064750069537406E-004,-3.7650443167840004E-003,1.7527737499741805E-002,-0.12011400786022863,1.2387803602647719E-004,296.33665317111547,100961.32091666666,600.19792349242778,28.014789422141192,23.052359287261940,100.92209217707315,3.1707076854705574,64.570413245942845,2.6380077190625805E-002,2.3603009922307110E-002,2.4202187671414011E-002,1.3105464366674455,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-13T013000_AIU-0305.ghg,2015-09-13,02:00,256.083,0,18000,18000,1.5996852612181051E-002,1,-18.664150035394535,1,-43.097422315928242,1,54.143847061133556,2,-0.97719068551760691,1,0.61511297999631764,2,-0.39014497954195781,-0.96961304896253675,0.75703618019538887,-2.1985000241008284E-002,7.0287545396372081E-003,-1.6439567384389234E-011,-7.2761885119621679E-013,-8.9468208288637191E-014,25.431696812311863,620.91663311671948,638.46280805983633,0.0000000000000000,1,1125.6124681307929,27.481906105754579,28.258503649746022,0.50000000000000000,0,0.13840560973021748,3.3912087912193067,3.4870392772230283,0.0000000000000000,1,301.01784878624812,295.37177018398717,100582.18122222222,1.1740131518471575,1020.9196689602928,2.4415069025835685E-002,-6.3321956421540926E-002,2.0283537023252057E-002,2764.9315249834103,2671.8835739107076,1.7277095227884409E-002,100.00000000000000,0.0000000000000000,295.90754740296063,6.6848054887986202E-002,-2.4462443660903818E-002,4.8486417326318601E-002,8.6127848326260650E-002,9.7136124533113305E-015,-6.4642039049594964E-016,8.6127848326260650E-002,0.68929579160674082,240.09964431916669,339.90035568083334,34.260656153206341,-9999.0,0.11672954445419091,3.1648294734021823E-002,7.4884819897428896,0.23012674696426266,0.43306882482613140,-0.13340216971641308,1,4.6055183777275015E-002,1.0000000000000000,2.0000000000000000,-9999.0,-9999.0,-9999.0,-9999.0,1.5490327297691906E-002,1.0326994584914044,-19.911267737355992,1.0494785188782945,-30.475873399803497,1.2894005446491481,43.501976586253726,1.2894005446491481,-0.69100976390170810,1.2894005446491481,0.44441723188811083,1.4113240251546060,800000009,800000009,800000009,800000009,800000009,800100009,899999999,899999999,89999,89999,89,89,7,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,18000,18000,18000,18000,100,1.6225908763872431E-002,3.8466039399427970E-002,8.6046413047432511E-003,0.19194558431231840,1.7292592755219631,387.66584475631112,1.1685361219158192E-004,-1.6612476479492665E-002,4.3501976586253724E-002,-0.69100976390170810,4.4441723188811083E-004,295.92093157111276,100938.98886111111,619.80406184895571,27.434389226489550,22.701081607712595,100.98949459245469,3.3508991776042145,64.631539450539634,5.1436144531922037E-003,-1.8956954894327220E-003,2.9635560057040624E-002,1.2659336866868920,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-13T020000_AIU-0305.ghg,2015-09-13,02:30,256.104,0,18000,18000,1.6501336398885805E-002,1,-3.2659713250107467,1,-8.1676429459888915,1,0.35884800900172820,2,-0.18508886835443925,1,-9.6845320134758051E-002,2,-0.67089137718139025,-1.6416562596592901,2.0715044382576404,-3.7201956713416390E-002,2.0327449862452728E-002,1.4659586369472746E-011,5.7574382796999524E-013,8.4842988451313647E-014,27.696243459383577,675.00924396323114,693.39136945036103,0.0000000000000000,1,1087.7483735080286,26.510461907971344,27.232405558184006,0.0000000000000000,1,0.16029320369247005,3.9157689890938001,4.0224047982769626,0.0000000000000000,1,300.24441927931042,294.79030047098797,100562.10550000001,1.1765306398981481,1020.3478920889992,2.4371869959661834E-002,-1.1993758669367662E-002,1.9601226026459227E-002,2666.6629795371555,2578.7701369546025,1.6660191721106471E-002,100.00000000000000,0.0000000000000000,295.31214532377010,1.3465968295404191E-002,2.8824540108806349E-002,5.1938654024685289E-002,6.0908211240462896E-002,1.4347828916473472E-015,5.2929872569075893E-016,6.0908211240462896E-002,0.50372808241580980,155.04058334653200,64.959416653468011,58.510563965768341,-9999.0,0.11842896616422575,2.2841500506342947E-002,44.676285716145919,3.8573036508655033E-002,0.39986705425396402,-2.2972217305240225E-002,1,2.8062694807629976E-002,1.0000000000000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.5821006170650569E-002,1.0430017042466813,-3.5763906945040196,1.0396196144533736,-6.3399187137677897,1.1842558061889781,0.62436913690031737,1.1842558061889781,-0.14367038176744609,1.1842558061889781,-7.4309456014782699E-002,1.2602617451150528,800000009,800000009,800000009,800000009,800000009,810000019,899999999,899999999,89999,89999,89,89,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,100,6.1971888661421937E-003,2.0130374639363804E-002,1.9355437507179898E-002,1.1320030238989705E-002,0.59198014230090312,30.526110997110425,1.3780946712079985E-004,-2.9791573558255718E-003,6.2436913690031742E-004,-0.14367038176744609,-7.4309456014782694E-005,295.36983438788513,100916.97869444445,673.90946729871769,26.467433723661618,22.109511976454005,101.00680547290378,3.8710425703790472,65.348646220631082,1.0811605600657007E-003,2.1900942498599917E-003,3.1783482984460813E-002,1.1976960574951439,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-13T023000_AIU-0305.ghg,2015-09-13,03:00,256.124,0,18000,18000,1.4548297117376095E-002,1,1.9570896890319982,1,0.96855050463825876,1,-32.169620254533456,1,2.1942889332025147E-002,1,-6.7402018100005637E-002,1,-0.30772575064412205,-0.58735532717477246,1.3277953745858915,-1.3306763954023295E-002,9.0794704054871847E-003,1.8774320149735943E-011,6.9216095375693529E-013,1.0959951542900937E-013,29.138502769682127,709.65704365413183,728.72278709183752,0.0000000000000000,1,1074.2617419569224,26.163232130825232,26.866137112559709,0.0000000000000000,1,0.17010287234975724,4.1499034750874273,4.2613953508530145,0.0000000000000000,1,299.91570392862957,294.52376102803782,100542.35946441469,1.1775203039476643,1020.1413503534008,2.4354615927367141E-002,1.4218992287152294E-003,1.9358196921744269E-002,2631.2186969383833,2537.0447496820852,1.6439798835608577E-002,100.00000000000000,0.0000000000000000,295.09267179042604,0.12023731935873898,1.5320897815562663E-003,5.3950526189784360E-002,0.13179536995595173,2.2647809462008178E-015,6.4431313777968535E-016,0.13179536995595173,0.61359937884713467,219.26996436419279,0.73003563580737141,24.164052954875530,-9999.0,0.11115317661769404,3.4411392505495277E-002,-61.628174321466183,-2.7962859827891155E-002,2.0206377258178665,1.4657506453539098E-002,1,0.27205981844583471,1.0000000000000000,1.0000000000000000,1.0000000000000000,5.0000000000000000,-9999.0,-9999.0,1.3926529332941235E-002,1.0446462840504098,1.9326180927979757,1.0417256847596807,0.59204621495174270,1.1500861673692990,-28.125181058564120,1.1500861673692990,1.3413037845643898E-002,1.1500861673692990,-5.7036209850114851E-002,1.2035862298288746,800000009,800000009,800000009,800000019,800000019,800010019,899999999,899999999,89999,89999,89,89,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,18000,18000,18000,18000,100,2.3275681823400049E-002,4.0409140890703014E-002,5.1379622968874853E-003,7.3897358897999635E-003,0.51690043874408809,22.262177387447334,6.6452352125303491E-005,1.6088564094705285E-003,-2.8125181058564121E-002,1.3413037845643898E-002,-5.7036209850114852E-005,295.07731691148547,100897.08013888889,708.44281250000131,26.118481258286373,21.888740810182362,100.95337588882448,4.1031672457324149,56.494479354063820,9.2406385322639714E-003,1.4057493955430044E-004,3.2993752080904881E-002,1.1686663954092396,9999.9902343750000,9999.9902343750000,9999.9902343750000
2015-09-13T030000_AIU-0305.ghg,2015-09-13,03:30,256.145,0,18000,18000,8.0411795685943494E-003,1,-0.53989308136086145,1,-0.66067220835388374,1,-6.0077690533580936,2,-1.4960668116100797E-002,1,1.1380211993901383E-002,2,-0.56866155410966146,-0.20804755321841301,1.1701929737811307,-4.7111568440613037E-003,1.6575603389771522E-002,-4.0328130653112115E-012,-1.4188689661118589E-013,-2.4908692147578716E-014,30.440265638669356,740.14212763216506,759.93111397787925,0.0000000000000000,1,1070.9831458943688,26.040500226564323,26.736738265422652,0.0000000000000000,1,0.18801446866112587,4.5766398038229621,4.6990042243928913,0.29999999999999999,0,299.80766111416290,294.03199924329454,100539.78005980645,1.1795147039384639,1020.0515827922778,2.4314575188592837E-002,-9.6945129392333161E-004,1.9299116619684777E-002,2618.8084446900607,2461.6089934767238,1.6361912704643676E-002,100.00000000000000,0.0000000000000000,295.01521469000147,0.18505407909312355,-2.8908364620766586E-002,5.2561092892383796E-002,0.19453373542933305,7.6581203545084882E-015,-1.3248284733061543E-016,0.19453373542933305,0.51519605798195744,228.87874439377165,351.12125560622832,15.675580277778165,-9999.0,8.2567322340835025E-002,2.1295290358257977E-002,91.562031040829794,1.8821120287639072E-002,0.81718751679603285,-5.4346811354009381E-003,1,1.1223261538095526,1.0000000000000000,1.0000000000000000,2.0000000000000000,3.0000000000000000,6.0000000000000000,21.000000000000000,7.8806736279922601E-003,1.0203670330962533,-0.56212972335683287,1.0265565836458355,-0.49514342487512752,1.1537801321646990,-5.1571685022159581,1.1537801321646990,-1.1212332463451238E-002,1.1537801321646990,9.7005701687413459E-003,1.2205608392297616,800000009,800000009,800000009,800000019,800000019,810000019,899999999,899999999,89999,89999,89,89,4,0,0,1,0,0,0,0,0,0,0,0,818,0,0,0,0,101,0,0,18000,0,16,18000,18000,18000,18000,100,1.7956282938198911E-002,2.2687455805671840E-002,1.9468419726452035E-003,5.2781740981604833E-003,0.23901943988082489,9.8152913678038054,1.3790146902915545E-004,-4.6720884549008386E-004,-5.1571685022159582E-003,-1.1212332463451238E-002,9.7005701687413462E-006,295.08453904385038,100901.49558333334,740.07834322780957,26.038277368651485,21.839144883261792,100.69535406515334,4.6098944899108769,28.481837945196165,1.4182002066187119E-002,-2.1892591504193756E-003,3.2171370689314520E-002,1.1590841833055014,9999.9902343750000,9999.9902343750000,9999.9902343750000
