file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,diagnostic_flags_LI-7500,,,,RSSI_LI-7500,variances,,,,,,covariances,,,custom_variables,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,mean_value_RSSI_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,co2_mean,h2o_mean,dew point_mean,co2_signal_strength_7500_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,[m+1K+1s-1],--,--,--,--,--,--
2014-12-03T150000_AIU-0923.ghg,2014-12-03,15:30,337.645,1,18000,18000,4.4306315950848114E-002,1,8.2543804744251972,1,399.36707384998499,1,-20.458284837828728,1,9.1485431335837095,1,11.318821240450303,0.54513087090242973,0.55309961905212468,1.2487642603637036E-002,-1.6635447466009924E-010,-1.3748195994581528E-011,14.751076180376314,375.77212522310595,388.09562890648618,0.10000000000000001,0,1219.0876552806014,31.055304267729586,32.050646857878554,0.10000000000000001,0,306.56000286441378,305.90308620368103,99837.345092230898,1.1236645356299153,1023.1997321501516,2.5474217652201130E-002,0.59282559505622434,2.1967959924552263E-002,3101.3107998266669,4947.1439763777480,1.9550283227758220E-002,62.688913333333325,1845.8331765510816,297.81446684627184,1.5171227458535708,6.0315244202009975E-002,-5.7846246578200117E-002,1.5194227663532867,2.4427891472814342E-014,-1.1277446650394520E-014,1.5194227663532867,3.8855002757293904,231.72332861305387,2.2766713869461803,-2.1818463103809651,-9999.0,0.19857038735558055,0.71354811844642096,-82.983022167756843,-0.24016960914860272,2.0668655517469638E-002,3.6155378157175171E-002,1,101.62267011174252,45.000000000000000,81.000000000000000,139.00000000000000,216.00000000000000,360.00000000000000,884.00000000000000,4.2670310227266382E-002,1.0383406100135715,33.030460765131700,1.0252702262207516,373.28434911936188,1.0332961375736136,-23.461717135354224,1.0332961375736136,8.5510503810161076,1.0332961375736136,800000099,800000099,800000099,800000099,800000099,800010099,899999999,899999999,89999,89999,89,89,1,1,0,32,12,7,0,0,0,0,87,0.65818578489199286,0.59871819197204612,0.17019226002880297,5.6201444929518521E-002,1.2014126969896228E-002,1619.3195725610217,2.8728803582075184E-002,-2.3461717135354224E-002,8.5510503810161076,375.74628928205721,31.752376121097146,24.943417586220626,86.748463389396676
2014-12-03T153000_AIU-0923.ghg,2014-12-03,16:00,337.666,1,18000,18000,5.2738083181458263E-002,1,-18.414201382594982,1,219.78558565296319,1,-12.214573711255312,1,5.0336857895826208,1,-4.2762592019341996,-11.421629095885205,0.12078097195305745,-0.26158627238012239,-5.0171107090865938E-011,-4.0921313722397660E-012,14.760667136499787,375.95278766214511,388.26097005054800,0.10000000000000001,0,1203.9317560815014,30.664027287397580,31.634054807217119,0.10000000000000001,0,306.49280715009900,305.68467821635124,99782.956728298610,1.1240230584177511,1022.9686175190608,2.5469904861718549E-002,0.32618283916495383,2.1694850616305064E-002,3060.5680527590262,4886.7314517110117,1.9301072565934871E-002,62.630166666666668,1826.1633989519853,297.59341334418701,1.1023870284415749,-0.16752723217708171,3.1814315417896408E-002,1.1154975054488867,-5.5197229300969131E-015,-3.3989728666669916E-015,1.1154975054488867,3.7159868621674623,242.64099426611298,351.35900573388699,1.6343140166037795,-9999.0,0.21660803379567387,0.49649762127272967,48.261299202932342,0.41296028762501807,-8.3782570762718792E-002,-7.3933420140126965E-002,0,102.58471417792792,-15.567626150860827,35.214012740681135,87.687870752949337,133.72953567044152,187.55757523375601,280.99542516517442,5.1849042986889873E-002,1.0171467040345024,-4.3577669500323726,1.0095861269602853,211.00108771263902,1.0227376461089646,-13.037615162281192,1.0227376461089646,4.8324969704002401,1.0227376461089646,800000099,800000099,800000099,800000099,800000099,801001199,899999999,899999999,89999,89999,89,89,0,12,0,26,22,14,0,0,0,0,87,0.23707647343096919,0.66888977131263061,8.7028997801859534E-002,2.0173744341215397E-002,1.1690164549310300E-002,1665.7061046569802,-3.7898888188946348E-003,-1.3037615162281191E-002,4.8324969704002401,375.92829846021868,31.698560865720136,24.906079446951566,86.803143925136993
2014-12-03T160000_AIU-0923.ghg,2014-12-03,16:30,337.687,1,18000,18000,1.1115774065319264E-002,2,-13.231666037228482,1,100.83726165504436,1,-6.4094681512172187,1,2.3086332555525493,1,-7.0592405013730142,-1.5189188566893557,-7.3402977264787089E-002,-3.4775107212200708E-002,1.7519735096080502E-011,1.4269655909714137E-012,14.769890434212156,375.84309312456276,388.18605034953879,0.0000000000000000,0,1202.9933852569329,30.612058832613265,31.578749366067676,0.0000000000000000,0,306.49813816240095,305.32445464409716,99756.754259114590,1.1250760442842687,1022.9301944196148,2.5446572863802742E-002,0.14959943495980518,2.1677941173756616E-002,3054.5787690246925,4788.4905636608937,1.9267978625877962E-002,63.790013333333334,1733.9117946362010,297.56070135510305,1.4603029273992869,0.74797006159263069,-8.4654180711036114E-002,1.6428968875501029,-2.5513676162853058E-014,1.1861790833260859E-015,1.6428968875501029,3.4515597618900595,206.87838498575664,27.121615014243361,-2.9536096913087486,-9999.0,9.9398290824800895E-002,0.31345588295304105,6.4887541555093886,3.0714678846444023,-0.13121802218799714,-0.11566653842305052,1,388.77054502202446,170.00000000000000,362.00000000000000,752.00000000000000,1426.0000000000000,3141.0000000000000,-9999.0,1.1037066688962685E-002,1.0071311860818317,-7.0164568358263377,1.0111423372850299,93.050556196882781,1.0717660408179397,-6.2711004781125084,1.0717660408179397,2.1303594024465324,1.0717660408179397,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,1,0,1,20,12,18,0,0,0,0,87,0.43286635274553731,0.14764584784789184,4.6399565312653011E-002,4.6206465070597190E-002,1.3448943960257692E-002,1853.5959134267785,-6.0966320124704798E-003,-6.2711004781125087E-003,2.1303594024465324,375.82102460225428,31.793030834304009,24.951131777657409,86.762732226308188
2014-12-03T163000_AIU-0923.ghg,2014-12-03,17:00,337.708,1,18000,18000,9.1450611003149086E-003,2,-3.1948627936285661,1,7.4065139664521800,2,-1.5293553676614313,1,0.16948792412013461,2,-9.6624178340631577,5.4160252479156981,-1.9161999323991832,0.12393831705567956,2.5513026887368926E-011,2.1065897822121996E-012,14.680584354294668,372.98399082124189,385.56035286229326,0.0000000000000000,0,1212.1638539475832,30.796983339587825,31.775575199616224,0.0000000000000000,0,306.46143767801919,304.83217981296121,99752.544653645833,1.1267656632279732,1023.0258420016816,2.5406617462889268E-002,1.0982817482984722E-002,2.1843193022393535E-002,3072.9015080367208,4657.0111831006971,1.9385746065261576E-002,65.984413333333336,1584.1096750639761,297.66059974986234,1.1923572453710136,0.99042534984316621,-7.6765471906718258E-002,1.5519507440242577,9.2217662555222673E-014,1.7378754327245378E-015,1.5519507440242577,3.5684676347993078,194.28545887798336,39.714541122016648,-2.8352272752733203,-9999.0,9.0089982748659328E-002,0.30099418253117149,20.008438474058060,0.99607973035178321,-0.43135850524277730,-3.0764899430803433E-002,1,412.91464916098096,181.00000000000000,402.00000000000000,877.00000000000000,1755.0000000000000,4187.0000000000000,-9999.0,9.0830087802942459E-003,1.0068316921761968,-2.7134840743709381,1.0081394155370786,7.3165380414577168,1.0469426926853072,-1.3936809612313450,1.0469426926853072,0.16742894835674921,1.0469426926853072,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,1,5,0,0,8,5,0,0,0,0,87,0.35600561682463794,0.22280103971969623,2.3181708518008819E-002,2.9522368129939941E-002,5.8969006158347452E-003,1339.3251240807665,-2.3540033079461442E-003,-1.3936809612313450E-003,0.16742894835674921,372.96122500440788,32.615689142862884,25.381841828929026,86.708519519805904
2014-12-03T170000_AIU-0923.ghg,2014-12-03,17:30,337.729,1,18000,18000,5.1052551942370919E-002,1,-12.021693031906564,1,47.671104929958979,1,-3.4491523948681531,1,1.0903100182850229,1,-10.664780625793659,-11.875454012714213,-0.67965065534984881,-0.27160953161814044,-1.9423814670492297E-011,-1.5870510437802519E-012,14.668919626239454,371.97185285659288,384.54364625897119,-0.10000000000000001,0,1198.5454247212454,30.392501542436097,31.345159346213805,-0.10000000000000001,0,306.20190646277536,304.28983448452425,99766.678842447916,1.1291085728252617,1022.7802760525761,2.5357822002870442E-002,7.0652089184869482E-002,2.1597788923530210E-002,3032.9722851406009,4515.7987924615900,1.9128177257115412E-002,67.163583333333335,1482.8265073209895,297.44222419102380,0.64966096656493588,1.7120339758344945,-6.4078271859725144E-002,1.8322733777509499,2.3448410147720301E-015,-1.3241475967832961E-015,1.8322733777509499,4.8705581519922063,164.78011766754733,69.219882332452656,-2.0041568985391081,-9999.0,0.21263799839684031,0.36262553744814524,69.919733430260138,0.28504113248484747,-0.25217986974645329,-4.8956088331433098E-002,0,151.25668377108997,-22.953785314283643,51.921524879330960,129.29193830997494,197.17836375383504,276.54545877858072,414.31549043080116,5.0618556583544493E-002,1.0085738390842918,-8.9511642334364261,1.0063277167351858,46.822992330396247,1.0254521419142053,-3.2697398133566291,1.0254521419142053,1.0709124048817753,1.0254521419142053,800000099,800000099,800000099,800000099,800100099,801100199,899999999,899999999,89999,89999,89,89,5,2,2,4,5,6,0,0,0,0,87,0.31933006347081538,0.37415104113087261,3.1769970294602462E-002,3.1629285623142663E-002,5.6193331099446981E-003,1524.4269698035698,-7.7510667418161780E-003,-3.2697398133566292E-003,1.0709124048817753,371.94840587022577,32.689956663237687,25.421720655017413,86.635605185667671
2014-12-03T173000_AIU-0923.ghg,2014-12-03,18:00,337.749,1,18000,18000,1.6903568319295726E-002,2,-5.1834095968557996,1,20.536447793287575,1,-0.88155724004098845,1,0.46917692736817307,1,-22.519545879206312,-9.2128588141664469,-3.7020724710359758,-0.21047752923074745,-5.8536247114948673E-011,-4.8045786059597229E-012,14.515676358551804,366.48272715417369,379.05906350570541,-0.20000000000000001,0,1191.4277310327104,30.080422936595387,31.013316617104429,-0.10000000000000001,0,305.77675371636286,303.14952462259930,99827.610941406252,1.1341833358148374,1022.5758040270348,2.5247375189531771E-002,3.0402664893457613E-002,2.1469528081065208E-002,3003.6622424048433,4230.9736212959506,1.8929504078492514E-002,70.992223333333357,1227.3113788911076,297.28032032331481,-0.36201595899447686,2.5530144836654518,-5.8432385170945943E-003,2.5785601896811490,-2.6503423523054157E-014,-4.0326227775437048E-015,2.5785601896811490,4.7971761653891010,135.92929772395220,98.070702276047811,-0.12983726096184819,-9999.0,0.12208085594692471,0.34310123191131303,30.699003354153010,0.64920674362230835,-0.25240049540359261,-3.6609111480927020E-002,1,516.25659244680367,227.00000000000000,510.00000000000000,1132.0000000000000,2309.0000000000000,5667.0000000000000,-9999.0,1.6809525586663775E-002,1.0055946095651005,-3.8804929070730694,1.0065052793955267,19.906670668531891,1.0392208209148883,-0.80784878695508777,1.0392208209148883,0.45478900111657411,1.0392208209148883,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,5,13,0,12,6,0,0,0,0,0,87,0.47227459799498978,0.17706240616986205,3.6865459657774290E-002,2.8225438992669907E-002,4.0953872102861353E-004,164.58383342218025,-3.3458627322296344E-003,-8.0784878695508780E-004,0.45478900111657411,366.45793507809105,33.175478862126667,25.686069143401248,86.556773928474499
2014-12-03T180000_AIU-0923.ghg,2014-12-03,18:30,337.770,1,18000,18000,6.9061597282846299E-003,2,-7.2746314256775060,1,15.835189946811669,1,0.85235239146467179,1,0.36161036424561227,1,-9.0496719040574387,-0.52947011141092737,0.37328620008201141,-1.2090911475490081E-002,6.0573531040060317E-012,4.9613620965047435E-013,14.567999690524386,367.03504817782829,379.68565922363388,-0.10000000000000001,0,1193.2129470652790,30.062533004951536,30.994300176987604,0.0000000000000000,0,305.53806601376004,302.69223349168556,99885.784441840282,1.1365665079174769,1022.5562977072784,2.5194608455171966E-002,2.3432351603115673E-002,2.1501697674523281E-002,3003.6251661030860,4121.2178457597965,1.8918116559602564E-002,72.881980000000013,1117.5926796567101,297.28011464678372,-0.56925234376871958,2.1197865068300477,-1.5131135736092901E-002,2.1949423720665964,1.4895637535542215E-014,4.1579854699928211E-016,2.1949423720665964,3.3263950969170368,128.96829855041494,105.03170144958506,-0.39497942846498535,-9999.0,7.7950854845168185E-002,9.2062440264999185E-002,5.6967097735673704,3.4985106828637882,-0.45939653708683265,-8.0298610484337590E-002,1,1160.1890860201881,508.00000000000000,1105.0000000000000,2353.0000000000000,4585.0000000000000,-9999.0,-9999.0,6.8428203100801372E-003,1.0092563322335364,-6.2482569031022219,1.0173351781470557,14.682374946595905,1.1196800418701933,0.91173725549750895,1.1196800418701933,0.33528482893242439,1.1196800418701933,800000099,800000099,800000099,800000099,800000099,800010199,899999999,899999999,89999,89999,89,89,17,46,1,17,11,7,0,0,0,0,87,0.14538256955815998,2.7242495569133062E-002,1.1499815402705334E-002,2.8890877417875042E-002,1.1957465617778991E-003,148.74505540342395,-5.3762170726420859E-003,9.1173725549750892E-004,0.33528482893242439,367.00920718850034,33.316128926065275,25.767455558352985,86.506248126662214
2014-12-03T183000_AIU-0923.ghg,2014-12-03,19:00,337.791,0,18000,18000,2.3329662867124332E-002,1,-0.95093431446431465,2,-4.8840418272169988,2,0.11226286622075964,2,-0.11144409072438441,2,-15.938138158339628,13.896737515246905,1.5613400008951119,0.31709582579570378,-1.1824600816013413E-011,-9.7744680720374128E-013,14.704138896685064,369.33820841612442,382.30936997491199,-0.10000000000000001,0,1215.4755869459243,30.530286663529200,31.491738466442580,0.0000000000000000,1,304.92363884226484,301.88936606513130,99924.778414062501,1.1398301000887459,1022.8116206861795,2.5117976034583631E-002,-7.2215770789401095E-003,2.1902870452046148E-002,3051.5504563701197,3934.5003317098581,1.9215908099234100E-002,77.558780000000013,882.94987533973847,297.54414011191130,-0.59857705685390916,2.1897041465938747,-4.5358805299105208E-002,2.2704968979983544,-1.9292443068326171E-015,-8.0416819366955102E-016,2.2704968979983544,3.6537095928136885,128.71115532310560,105.28884467689440,-1.1447014125620765,-9999.0,0.14306525416415711,0.21370427016183324,269.51080794879181,7.3948796902374242E-002,0.19470232813427224,-5.7013876859882667E-003,1,265.24752191758085,116.00000000000000,244.00000000000000,499.00000000000000,931.00000000000000,2002.0000000000000,8465.0000000000000,2.3121459915788060E-002,1.0090047493581538,-1.2515688947101398,1.0059419405897898,-4.4950795636016325,1.0213340291343473,0.18912529252412580,1.0213340291343473,-0.10256874785709924,1.0213340291343473,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,9,3,1,9,4,0,0,0,0,0,87,0.30242864846846873,0.10125643651704433,2.3723455338153426E-002,6.1096543537440776E-002,3.4288479383261261E-003,178.86728623647284,-1.0735418667210666E-003,1.8912529252412580E-004,-0.10256874785709924,369.31281966908773,33.925920548968833,26.080217202398519,86.372836428197232
2014-12-03T190000_AIU-0923.ghg,2014-12-03,19:30,337.812,0,18000,18000,3.6873693860385902E-003,2,-5.1092634962473547,2,8.2385096131709847,2,1.1326377212394365,2,0.18786107121559650,2,-13.620139131142354,10.622369141563478,2.0347602897903059,0.24221973870023028,-3.0644567966096074E-012,-2.5421099008629656E-013,14.860684418070289,372.33217560143936,385.53130074851686,-0.10000000000000001,0,1232.7631126851581,30.886691274402938,31.871083593949962,-0.10000000000000001,0,304.53870894198946,301.20502661132815,99949.466194444438,1.1425462534077828,1023.0060470249980,2.5054847080171559E-002,1.2173397414770653E-002,2.2214391671204703E-002,3087.9363895123720,3781.2029316098442,1.9442881725748595E-002,81.665450000000007,693.26654209747232,297.74218407702841,-0.57217104443879430,2.3507684925330965,-2.4555989485131942E-002,2.4195237560727012,2.2466565562147318E-014,-2.0621235943098896E-016,2.4195237560727012,3.4238500348436345,130.32035161081510,103.67964838918492,-0.58151060123623433,-9999.0,5.6809560258143384E-002,9.8689753594334212E-002,3.1414496793492597,6.3442047571261515,-0.62016842076376599,-7.6945793357919873E-002,1,2624.0478530627624,1147.0000000000000,2482.0000000000000,5248.0000000000000,-9999.0,-9999.0,-9999.0,3.6351494759719054E-003,1.0143652717479308,-4.5349676103885255,1.0283229539713599,7.3296748937860183,1.1963120336506143,1.0685710436910871,1.1963120336506143,0.16713709661846418,1.1963120336506143,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,17,54,1,6,6,1,0,0,0,0,87,9.6502533355520004E-002,7.7122471649012467E-002,2.3754502184135967E-002,2.5919063707111958E-002,6.1722049947676152E-003,39.294844616745117,-3.8799148830170492E-003,1.0685710436910871E-003,0.16713709661846418,372.30579894595661,34.233834037144980,26.237754337946576,86.229440332200781
2014-12-03T193000_AIU-0923.ghg,2014-12-03,20:00,337.833,0,18000,18000,7.0377203809159289E-003,2,-0.51293850333268520,2,-2.1012527262935135,2,0.50347399869890042,1,-4.7906460583708253E-002,2,-3.4091999335725696,8.5488591573540322,1.0521263580960996,0.19490543861416834,-6.9638789591981848E-012,-5.8063222752118238E-013,14.941152688933579,373.87834164335476,387.17419951602733,-0.10000000000000001,0,1245.7589826501630,31.173117109333241,32.176147937103813,0.0000000000000000,1,304.16978234524203,301.03395616997614,100018.26175998265,1.1438570363511193,1023.1699429860361,2.5023393403928878E-002,-3.1043386458242945E-003,2.2448577251986592E-002,3118.7173254851427,3743.7041496043380,1.9625334756515636E-002,83.305656666666664,624.98682411919515,297.90813446700508,-0.30024322937166142,1.5578437535212630,-5.2444702008895401E-002,1.5873794769800478,3.4591027451696061E-014,-4.6608712889709650E-016,1.5873794769800478,3.1857539822533663,133.09114115387268,100.90885884612732,-1.8933135094467286,-9999.0,7.8438653495037203E-002,8.7295625569924970E-002,82.410880134471924,0.24183699976847367,0.24411080919213304,-5.5874757173222491E-003,1,389.07620584713845,171.00000000000000,377.00000000000000,818.00000000000000,1628.0000000000000,3852.0000000000000,-9999.0,6.9779163701439656E-003,1.0085704682601018,-0.63994942036194302,1.0067255094919290,-1.9020883338681509,1.0284413166526241,0.52812087773753902,1.0284413166526241,-4.3365711631422985E-002,1.0284413166526241,800000099,800000099,800000099,800000099,800001099,800101099,899999999,899999999,89999,89999,89,89,5,45,1,25,28,5,0,0,0,0,87,0.13002982485377759,3.4869194596996521E-002,9.6922316890758302E-003,8.1752179487244392E-002,5.5256457415931515E-003,32.776514107433620,-5.4679700650991253E-004,5.2812087773753899E-004,-4.3365711631422985E-002,373.85172943878149,34.338367872450064,26.301092993842218,86.185297184681787
2014-12-03T200000_AIU-0923.ghg,2014-12-03,20:30,337.854,0,18000,18000,4.6054335490151178E-002,2,-15.638510965046850,1,-19.365661037897109,2,19.788732153699602,1,-0.44134088892989404,2,-8.2166910466930503,-0.11715359172744093,9.4924480923725856,-2.6699150735488243E-003,-9.7068497576477768E-011,-7.8018396238276811E-012,15.529575487125802,387.79925210988387,401.48461407775494,0.20000000000000001,0,1248.1830913394213,31.169201612684702,32.171976432384227,0.0000000000000000,1,303.64797650655117,300.62249980672198,100088.48577777778,1.1462285441914197,1023.1610082882659,2.4971658267888514E-002,-2.8598889602657131E-002,2.2492259691315471E-002,3120.5150129664617,3654.8355190988827,1.9622840318622593E-002,85.380449999999982,534.32050613242131,297.91778209488126,0.28290416339176050,-0.98461429273230527,-2.2110830206469506E-002,1.0246896895791484,5.2829541154603076E-014,-6.2505570520552013E-015,1.0246896895791484,5.2083272556570472,307.96932581699258,286.03067418300742,-1.2364285468846321,-9999.0,0.20044704141750397,1.2878817468777963,45.131265635673607,0.44160073331173116,0.80753819528512283,-6.6524335917250016E-002,0,94.597736338726392,-14.355571449804280,32.472341706716364,80.860722224214015,123.31770339693173,172.95483242776498,259.11785547366435,4.5579348239597639E-002,1.0104211066831554,-16.704645881864007,1.0083221288259669,-15.798852859932575,1.0337811583914536,19.974010829381857,1.0337811583914536,-0.36005379582087299,1.0337811583914536,800000099,800000099,800000099,800000099,800000099,800100099,899999999,899999999,89999,89999,89,89,1,0,0,13,8,1,0,0,0,0,87,2.1621959845114476,0.32229942502307923,9.1268084221065998E-002,8.3274319229101751E-002,0.21025995558129643,1472.3875960426478,-1.4243675564467604E-002,1.9974010829381859E-002,-0.36005379582087299,387.76294161733034,34.084915973345588,26.181360990100373,86.153263210339020
2014-12-03T203000_AIU-0923.ghg,2014-12-03,21:00,337.874,0,18000,18000,0.18962298561766947,1,5.9934069420370024,1,65.466284386851072,1,16.462628998294040,1,1.4903743417219046,1,-22.018752707732745,-130.28978752666362,-6.1272781399762257,-2.9661154308176889,-2.2145488081405476E-011,-1.5688079278634806E-012,15.237755007611410,378.85263307585052,390.58488844281658,0.0000000000000000,0,1079.4573942515283,26.838289229687099,27.578447582409574,0.10000000000000001,0,301.77040059603900,299.52380499098035,100159.47536111111,1.1531568589635206,1020.6322295709091,2.4862759171978409E-002,9.6576257343579414E-002,1.9451822577697234E-002,2688.8300256101361,3426.4753590307946,1.6868323183006434E-002,78.472183333333319,737.64533342065829,295.44811101921482,-3.0729133072866850E-002,-2.8303908910602331,6.5873365941450865E-002,2.8313241029872587,2.7117704780259215E-014,-1.4533301047525429E-015,2.8313241029872587,7.2370386539448992,324.62202732031943,269.37797267968057,1.3331594335686465,-9999.0,0.40550974636442139,0.99020956120202341,-974.69411812759699,-2.0447440514246507E-002,9.1549520461875797E-002,1.2557835933777312E-002,0,103.92381966276994,-15.770840574487629,35.673684320235907,88.832517980563850,135.47519491545401,190.00588714583651,284.66344255031385,0.18546025595878068,1.0224454001606358,9.9446254347846139,1.0151303922633244,61.375867404636168,1.0248784878114150,15.259201255346770,1.0248784878114150,1.3972538511620178,1.0248784878114150,800000099,800000099,800000099,800000099,800000199,800000199,899999999,899999999,89999,89999,89,89,4,0,1,4,16,8,0,0,0,0,87,0.99598620544853655,0.68915135049874832,0.29528156645676207,0.42856857503924428,2.5669783417957628E-002,239.87947344693862,8.4494952300715447E-003,1.5259201255346770E-002,1.3972538511620178,378.83352378675625,30.035180446995660,24.074808131058997,86.207686873012136
2014-12-03T210000_AIU-0923.ghg,2014-12-03,21:30,337.895,0,18000,18000,0.16172875798317948,1,4.6706271935593069,1,64.927113626576769,1,10.608439968570991,1,1.4761880807655767,1,-26.834500375029457,-6.1447837859512973,-0.94260122336676122,-0.13970829869125562,-4.8432631416321231E-011,-3.4174233599548268E-012,15.263126651790412,377.48356650247001,389.07467472292916,0.0000000000000000,0,1076.9715384120168,26.635372071274251,27.364228478235411,0.0000000000000000,0,300.41376697031666,298.19178778584808,100242.33105555555,1.1593560466359392,1020.4902835945250,2.4731732567926379E-002,9.5656987633609372E-002,1.9407027454701724E-002,2670.7079819886999,3166.3748311580457,1.6739488711008478E-002,84.345919999999992,495.66684916934554,295.33702969639756,-0.98357058200481184,-2.1774464936987132,0.14094246355764986,2.3934387605994973,-3.0526164608768170E-014,-3.1731788984821100E-015,2.3934387605994973,6.9598395310092993,348.30908743053931,245.69091256946072,3.3759304407535504,-9999.0,0.37349535921735422,1.0863718871587456,-977.79613319018529,-2.0382571911974959E-002,7.1936467412090033E-002,1.0569739603970877E-002,0,103.93436828479855,-15.772441368577315,35.677305320825411,88.841534784017256,135.48894610964658,190.02517339121525,284.69233686030526,0.15763336588759289,1.0259804900601246,8.5690283082310490,1.0173429580687705,60.958890789838854,1.0264347147686175,9.5953791830873563,1.0264347147686175,1.3859662469858527,1.0264347147686175,800000099,800000099,800000099,800000099,800001099,800001199,899999999,899999999,89999,89999,89,89,0,0,0,2,28,19,0,0,0,0,87,1.2054309154006528,0.71687847157983331,0.25043438733700513,0.16113983101505869,4.3338772235886171E-003,93.456765671581365,7.2427896465205414E-003,9.5953791830873571E-003,1.3859662469858527,377.45462828572573,29.789598750008452,23.952385813183266,86.002229148652816
